player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Phillip Bradford,160201,DI,TEXAS ST,2,1,1,,0,0,314,0,0,,60.9,6.3,62.1,63.7,72.4,0,3,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,76,76,19,42,5,10,0,0,47,29,0,1,1,0,0,3,0,0,0,
Mase Lewis,160203,ED,S ALABAMA,2,4,0,,0,0,288,0,0,65.5,73.7,78.0,56.0,73.7,79.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,64,64,4,12,27,21,0,0,34,30,0,4,4,1,0,1,0,0,0,
Adrian Maddox,160267,S,KANSAS ST,1,1,0,0.0,0,0,199,0,0,74.9,77.0,72.1,,66.2,76.9,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,14,0,2,18,0,0,0,0,0,3,18,0,16,1,0,0,0,1,0,0,0,0,
Tyler Bailey,160286,S,SM HOUSTON,2,3,0,62.5,0,0,281,0,0,64.4,59.7,79.7,60.0,49.6,54.6,0,0,0,0,13,25.0,3,1,0,70.3,5,0,0,53,0,59,119,0,0,0,0,0,58,119,1,59,8,3,6,0,8,0,0,31,19,6.2
Justin Kirkland,160310,DI,BYU,2,0,0,,0,0,128,0,0,,51.7,74.1,56.6,52.2,16.5,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,21,21,8,11,0,2,0,0,11,10,0,0,0,0,0,0,0,0,0,
Paul Hutson III,160334,DI,WASH STATE,2,1,0,,0,0,341,0,0,60.0,63.4,76.6,58.8,65.6,53.2,1,3,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,0,60,60,3,51,0,6,0,0,44,16,0,4,4,0,0,4,0,0,0,
Donelius Johnson,160380,LB,AKRON,2,6,0,75.0,0,0,102,0,0,67.1,76.3,77.2,53.7,83.4,80.3,0,0,0,0,27,5.9,1,0,0,156.3,3,0,0,73,0,39,82,3,0,0,3,0,0,79,7,36,6,8,10,0,4,0,1,51,27,17.0
Ugonna Nwoha,160387,ED,KENNESAW,2,0,0,,0,1,200,0,0,60.0,86.0,77.7,89.2,68.2,75.2,2,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,44,44,0,3,30,11,0,0,21,23,0,3,2,1,0,5,0,0,0,
Nick Sawyer,160390,CB,BOWL GREEN,1,1,0,75.0,0,0,122,0,0,59.4,63.3,72.9,,72.1,82.0,0,0,0,0,32,0.0,0,0,0,152.1,3,0,0,0,18,14,20,0,0,0,0,0,1,20,0,6,1,2,5,0,4,0,1,46,4,15.3
Jayven Williams,160395,CB,BYU,2,1,0,71.4,0,0,128,0,0,67.6,69.1,76.6,59.3,70.7,81.0,0,0,0,0,14,0.0,0,0,0,90.8,5,0,0,3,44,31,50,0,0,0,0,0,0,50,1,18,3,2,5,0,7,0,0,49,30,9.8
Sean Allison,160484,LB,RUTGERS,2,2,0,100.0,0,0,278,0,0,66.4,62.4,77.2,68.4,52.7,33.9,0,0,0,0,21,26.7,4,0,0,136.0,7,0,0,46,0,28,63,5,0,0,5,0,0,58,4,31,12,6,9,0,7,0,1,50,27,7.1
Nolan Korzeniowski,160499,DI,COAST CAR,2,2,0,,0,0,141,0,0,,62.7,74.4,86.4,53.4,28.8,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,29,29,0,29,0,0,0,0,6,23,0,0,1,0,0,1,0,0,0,
CJ Wesley,160548,ED,CLEMSON,2,0,0,,0,0,140,0,0,60.0,58.5,76.5,54.5,61.2,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,21,21,0,0,20,1,0,0,8,12,0,1,1,0,0,0,0,0,0,
Ben Bogle,160580,LB,ARKANSAS,2,0,1,33.3,0,0,111,0,0,64.5,77.2,76.2,69.7,78.4,43.8,0,0,0,0,3,25.0,2,0,0,42.4,1,0,0,32,0,17,36,2,0,0,2,0,0,34,2,17,2,4,6,1,3,0,0,3,8,3.0
Desman Hearns,160586,S,WYOMING,2,1,0,66.7,0,0,351,0,0,67.7,66.9,78.3,56.6,63.8,64.7,0,0,0,0,8,12.5,1,0,0,70.1,4,0,0,40,0,55,109,2,0,0,2,0,7,107,4,50,60,2,6,0,6,0,0,14,10,3.5
Tayvion Beasley,160755,S,USF,2,0,0,83.3,0,0,327,0,0,75.5,75.7,75.5,56.4,71.2,81.1,0,0,0,1,21,0.0,0,0,0,59.7,5,0,0,18,14,21,55,1,0,0,1,0,3,54,3,31,19,4,5,1,6,0,0,47,17,9.4
Rasheed Lovelace,160843,DI,JAMES MAD,2,1,0,,0,0,197,0,0,60.0,65.3,77.9,57.5,68.5,69.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,53,52,13,37,0,2,0,1,29,23,0,1,1,0,0,1,0,0,0,
Makhi Gilbert,160872,DI,E MICHIGAN,3,2,0,,0,0,160,0,0,,69.2,78.1,68.0,65.9,53.6,0,3,0,0,,20.0,1,0,0,0.0,0,1,0,1,0,0,86,85,2,80,1,2,0,1,43,43,0,3,2,0,0,4,0,0,0,
Kouri Crump,160901,ED,W MICHIGAN,2,0,0,,0,0,347,0,0,65.8,73.2,75.4,59.5,75.4,81.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,11,26,4,0,0,4,0,9,22,1,14,3,2,5,0,0,0,0,0,0,
Stephen Dean III,160902,LB,MARYLAND,1,2,0,,0,0,215,0,0,62.3,73.7,70.7,57.0,78.4,79.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,11,0,5,14,0,0,0,0,0,0,14,2,7,3,1,1,0,0,0,0,0,0,
Geoffrey Speight Jr.,160922,DI,HAWAII,3,5,0,,0,0,180,0,0,,66.6,79.3,60.7,67.8,78.0,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,128,128,8,110,0,10,0,0,64,64,0,3,5,1,0,2,0,0,0,
Ty Howard,161224,LB,OHIO STATE,1,0,0,,0,0,260,0,0,61.1,51.4,68.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,5,0,3,5,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,
Jaylen George,161246,DI,TULSA,2,3,0,,0,0,320,1,0,71.9,69.3,16.8,54.6,78.9,78.6,0,5,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,99,99,2,36,20,41,0,0,74,25,0,5,6,0,0,5,0,0,0,
Jayvon Henderson,161247,CB,S ALABAMA,2,0,0,33.3,0,0,288,0,0,61.6,59.1,0.0,,60.9,68.2,0,0,0,0,23,14.3,1,0,1,61.8,1,0,0,15,60,42,81,5,0,0,5,0,0,76,0,39,0,2,6,1,3,0,0,23,14,23.0
Syeed Gibbs,161375,CB,KANSAS,2,0,0,50.0,0,0,198,0,0,60.6,61.2,73.8,,61.6,76.6,0,0,0,0,11,0.0,0,0,0,64.6,2,0,0,1,24,15,25,0,0,0,0,0,0,25,0,10,0,1,2,0,4,0,0,20,3,10.0
Rylen Su'a-Filo,161397,DI,W KENTUCKY,2,1,0,,1,0,346,0,0,60.0,54.7,0.0,55.4,64.4,25.9,0,0,0,0,,33.3,1,0,2,0.0,0,0,0,0,0,0,67,67,16,50,0,1,0,0,24,43,0,0,1,0,0,0,0,0,0,
Caleb Flagg,161406,S,UCF,2,1,0,100.0,0,0,323,0,0,61.6,62.2,76.1,60.0,62.8,79.3,0,0,0,0,12,0.0,0,0,0,116.7,1,0,0,20,0,19,37,0,0,0,0,0,11,37,1,17,6,0,2,0,1,0,0,12,0,12.0
Tre Bell,161488,CB,MICH STATE,2,1,0,60.0,0,0,223,0,0,60.1,59.5,78.4,73.6,47.9,60.7,0,0,0,0,21,16.7,1,1,0,116.2,6,1,0,6,81,56,91,1,0,0,1,0,0,90,1,34,3,3,4,1,10,1,1,74,19,12.3
Tyler Hallum,161580,CB,KENNESAW,2,0,0,66.7,0,0,200,0,0,67.1,66.7,75.9,60.0,63.4,51.3,0,0,0,0,10,33.3,2,0,0,75.7,2,0,0,10,51,35,64,0,0,0,0,0,0,64,1,28,3,2,4,0,3,0,0,13,0,6.5
Nakian Jackson,161649,LB,JAMES MAD,2,3,0,100.0,0,0,197,0,0,62.4,66.9,78.3,45.4,78.6,61.1,0,3,0,0,23,20.0,2,0,0,118.8,2,0,0,80,0,40,96,2,0,0,2,0,0,94,14,42,14,4,5,0,2,3,0,25,23,12.5
Elias Mullican,161654,CB,SACRAMENTO,3,1,0,66.7,0,0,279,0,0,63.8,62.6,78.8,60.0,56.0,40.7,0,1,0,0,31,20.0,1,0,1,140.5,6,0,0,7,98,65,107,2,0,0,2,0,0,105,0,42,0,2,3,0,9,1,1,99,35,16.5
Alex Rocha,161656,LB,SACRAMENTO,3,2,0,100.0,0,0,279,0,0,75.9,82.8,76.9,72.9,75.1,82.8,2,1,0,0,1,0.0,0,0,0,79.2,3,0,0,70,0,31,77,0,0,0,0,0,0,77,14,32,6,5,6,2,3,3,0,-1,6,-0.3
Gerald Kilgore,161671,S,S CAROLINA,2,1,0,50.0,0,0,289,0,0,60.7,64.2,75.9,,69.2,64.1,0,0,0,0,9,20.0,1,0,0,62.5,2,0,0,12,1,24,47,2,0,0,2,0,5,45,0,23,27,0,3,0,4,0,0,18,2,9.0
Ashton Taylor,161685,LB,MIDDLE TN,2,5,1,75.0,0,2,224,0,0,45.0,52.1,75.3,76.8,57.0,27.0,0,0,0,0,69,38.5,5,0,0,156.3,3,0,0,73,1,35,83,1,0,0,1,0,0,82,3,45,8,3,3,0,4,0,1,86,63,28.7
Nolan Clark,161829,DI,N TEXAS,2,2,0,,0,0,251,0,0,,59.0,76.4,55.7,60.5,72.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,44,44,14,24,0,6,0,0,18,26,0,0,0,0,0,0,0,0,0,
Bryce Llewellyn,162120,S,E MICHIGAN,3,3,0,50.0,0,0,160,1,1,72.0,66.5,85.4,60.9,48.9,25.0,0,1,0,0,40,35.0,7,1,1,106.3,5,0,0,22,0,112,199,11,0,0,11,0,57,188,7,80,109,7,10,1,10,1,1,70,22,14.0
Davion Williams,162129,S,E MICHIGAN,1,0,0,50.0,0,0,160,0,0,48.3,58.7,74.8,,73.2,63.3,0,0,0,0,38,14.3,1,0,0,135.4,1,0,0,6,0,12,23,0,0,0,0,0,17,23,0,11,0,1,6,0,2,0,1,38,0,38.0
Mateen Ibirogba,162142,DI,TEXAS TECH,2,3,0,,0,0,315,0,0,61.8,72.7,78.7,69.9,65.0,73.6,2,6,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,88,87,18,55,0,14,0,1,70,18,0,0,0,0,0,8,0,0,0,
Jaquise Alexander,162189,CB,DELAWARE,2,0,0,60.0,0,0,151,0,0,67.2,65.7,76.6,,55.6,33.1,0,0,0,0,17,33.3,2,0,0,79.6,3,0,0,4,56,39,60,0,0,0,0,0,0,60,0,21,0,1,4,0,5,0,0,33,16,11.0
Toby Anene,162191,ED,COLORADO,2,4,1,,0,1,143,0,0,,88.3,81.2,84.2,78.2,42.4,2,4,0,0,,37.5,3,0,0,0.0,0,1,0,0,0,0,84,84,0,10,72,2,0,0,50,34,0,2,1,0,0,7,0,0,0,
Hudson Artz,162192,S,N DAK ST,2,1,0,100.0,0,0,250,0,0,50.0,56.1,72.4,,68.5,55.2,0,0,0,0,10,50.0,1,0,0,108.3,1,0,0,10,2,13,21,0,0,0,0,0,8,21,0,8,1,0,0,0,1,0,0,10,10,10.0
Allante Burley,162196,ED,N DAK ST,2,0,0,,0,0,250,0,0,,60.5,74.2,58.6,60.8,71.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,11,11,0,0,11,0,0,0,9,2,0,1,1,0,0,1,0,0,0,
Darius Givance,162201,S,N DAK ST,3,5,0,100.0,0,0,250,0,0,69.0,68.6,0.0,,78.0,76.6,0,0,0,0,35,10.0,2,0,2,118.8,2,0,0,43,1,50,122,1,0,0,1,0,73,121,0,72,4,5,13,1,2,0,0,37,15,18.5
Kegan Huber,162206,CB,N DAK ST,1,0,0,,0,0,250,0,0,,60.0,65.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Logan Larson,162212,DI,N DAK ST,3,1,0,0.0,0,0,250,1,0,62.3,57.6,78.1,55.7,55.6,28.2,0,4,0,0,,33.3,3,0,0,39.6,0,0,0,0,0,2,99,99,1,84,1,13,0,0,46,51,0,4,5,0,1,4,0,0,0,
Kelton McCaslin,162215,ED,N DAK ST,3,0,0,,0,0,250,0,0,61.0,75.8,81.9,78.9,66.7,33.1,2,7,0,0,,42.9,3,0,0,0.0,0,3,0,0,0,3,117,117,0,3,98,16,0,0,49,65,0,7,4,1,0,12,0,0,0,
Nathaniel Staehling,162218,LB,MICHIGAN,2,7,0,100.0,0,0,222,0,0,59.1,74.4,78.4,66.8,83.4,63.8,1,2,0,0,11,15.8,3,0,0,112.5,1,0,0,67,2,38,94,16,0,0,16,0,0,78,9,47,9,4,9,0,1,3,0,11,5,11.0
Kord Shaw,162445,LB,OREGON ST,2,1,0,,0,0,265,0,0,63.2,58.7,73.5,45.7,63.0,49.2,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,14,0,7,19,1,0,0,1,0,0,18,2,10,4,0,0,0,0,1,0,0,0,
Mathias Malaki-Donaldson,162447,ED,MIDDLE TN,2,0,1,,0,0,224,0,0,,71.9,0.0,72.7,72.5,72.2,1,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,35,35,0,0,34,1,0,0,19,16,0,1,1,0,0,2,0,0,0,
Melvin Jordan IV,162449,LB,GA TECH,1,0,0,,0,0,176,0,0,60.0,59.9,69.2,59.1,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,1,4,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,
Takari Hickle,162453,ED,OREGON ST,2,3,0,,1,1,265,0,0,60.0,73.8,22.4,69.3,74.9,70.0,0,5,0,0,,10.0,1,0,1,0.0,0,1,0,0,0,0,108,108,0,6,78,24,0,0,52,56,0,6,6,2,0,6,0,0,0,
Jalen Woods,162470,ED,UCLA,2,6,0,83.3,0,0,324,0,0,84.4,71.8,78.9,60.5,53.6,56.0,0,0,0,1,10,17.4,4,0,0,50.0,5,1,0,111,0,54,115,1,0,0,1,0,1,114,8,53,2,8,13,0,6,1,0,33,49,6.6
Jay Green,162486,S,STANFORD,2,1,0,75.0,0,0,300,0,0,73.1,67.6,0.0,,54.9,68.7,0,0,0,0,19,11.1,1,0,1,91.7,3,0,0,32,0,87,129,3,0,0,3,0,48,126,0,42,46,1,7,1,4,0,0,26,21,8.7
Austin Harnetiaux,162488,LB,RICE,2,4,0,33.3,0,0,275,0,0,54.0,58.6,75.9,57.8,66.1,49.3,0,0,0,0,5,20.0,1,0,0,42.4,1,0,0,58,0,37,67,4,0,0,4,0,0,63,2,28,5,0,0,0,3,0,0,5,2,5.0
Lance Holtzclaw,162491,ED,UTAH,2,0,1,100.0,0,0,328,0,0,71.8,79.7,80.0,76.2,66.8,78.1,1,9,0,0,2,0.0,0,0,0,79.2,1,0,0,0,0,3,70,70,1,12,52,5,0,0,49,18,0,4,5,0,1,10,0,2,5,2.0
Jayvon Parker,162497,DI,MARYLAND,2,0,0,,0,0,215,0,0,,83.7,74.3,85.2,65.3,70.2,0,2,0,0,,,0,0,0,0.0,0,1,0,0,0,0,26,26,1,24,0,1,0,0,17,9,0,1,0,0,0,3,0,0,0,
A.J. Holmes Jr.,162510,DI,TEXAS TECH,2,1,0,,1,0,315,0,0,59.7,76.2,13.0,79.4,66.9,57.5,3,4,0,0,,20.0,1,0,1,0.0,0,2,0,0,0,1,95,94,4,35,2,53,0,1,75,19,0,4,3,0,0,9,0,0,0,
Cavan Tuley,162516,ED,MISSOURI,2,0,0,,0,0,229,0,0,,58.6,73.4,57.0,60.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,4,3,0,0,0,0,0,0,0,0,0,
DJ Bell,162519,CB,UCF,2,1,0,50.0,0,0,323,0,0,67.7,69.0,77.0,,68.5,79.2,0,0,0,0,3,0.0,0,0,0,56.3,1,0,0,5,66,33,73,0,0,0,0,0,0,73,0,40,2,1,3,0,2,0,0,3,1,3.0
Michael Williams II,162616,ED,USF,2,3,0,100.0,0,1,327,0,0,64.8,65.0,79.8,67.0,58.2,79.9,1,1,0,0,29,0.0,0,0,0,118.8,3,1,0,1,0,7,78,77,0,11,43,23,0,1,39,32,0,3,3,0,3,3,0,42,25,14.0
Antwone Santiago,162623,ED,VA TECH,2,2,0,100.0,0,0,337,0,0,51.5,63.5,71.6,60.0,72.2,75.8,0,1,0,0,8,0.0,0,0,0,100.0,1,0,0,22,0,8,24,1,0,0,1,0,0,23,1,15,1,0,0,0,1,1,0,8,4,8.0
Tai Newhouse,162633,DI,TULSA,2,3,0,,0,0,320,0,0,60.0,60.7,10.4,53.2,72.0,76.2,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,0,81,80,32,48,0,0,0,1,53,28,0,4,4,0,0,0,0,0,0,
Jackson Barker,162638,LB,E CAROLINA,2,4,0,66.7,0,0,156,0,0,62.9,62.4,77.4,54.4,62.5,61.4,0,0,0,0,6,12.5,1,0,0,70.1,2,0,0,52,0,21,60,5,0,0,5,0,1,55,4,35,2,2,3,1,3,0,0,4,8,2.0
Josh Benton,162639,S,E CAROLINA,1,0,0,50.0,0,0,156,0,0,62.8,55.7,76.4,58.6,48.8,23.6,0,0,0,0,18,66.7,2,0,0,81.3,1,0,0,4,0,7,17,5,0,0,5,0,0,12,1,9,8,0,1,0,2,0,0,18,21,18.0
Preston Carr,162640,DI,E CAROLINA,2,2,1,,0,0,156,0,0,60.0,68.4,78.3,59.1,70.4,29.3,0,1,0,0,,33.3,2,0,0,0.0,0,0,0,0,0,1,66,66,29,34,0,3,0,0,28,37,0,2,2,1,0,1,0,0,0,
CJ Mims,162651,DI,TEXAS A&M,2,1,0,,0,0,312,0,0,60.0,59.6,76.0,58.3,59.4,23.0,0,0,0,0,,40.0,2,0,0,0.0,0,0,0,0,0,0,47,46,8,37,1,0,0,1,26,21,0,1,2,0,0,0,0,0,0,
CJ Clinkscales Jr.,162658,CB,CHARLOTTE,2,2,0,100.0,0,0,136,0,0,55.1,57.8,76.7,,66.9,81.6,0,0,0,0,41,0.0,0,0,0,118.8,6,0,0,5,44,27,59,1,0,0,1,0,1,58,0,32,8,1,4,0,6,0,0,78,19,13.0
Bam Crouch,162660,LB,KANSAS,1,1,1,,0,0,198,0,0,61.4,90.6,68.1,89.6,60.0,76.5,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,3,0,1,4,0,0,0,0,0,0,4,2,1,1,1,0,0,0,2,0,0,0,
Sione Hala,162666,LB,S DIEGO ST,2,4,0,75.0,0,0,284,0,0,74.5,82.3,78.4,78.9,78.6,73.9,0,2,0,0,15,8.7,2,0,0,92.7,3,0,0,95,0,56,112,1,0,0,1,0,1,111,9,47,15,7,17,0,4,2,0,27,13,9.0
Juan Zabal,162679,LB,BOSTON COL,1,0,0,,0,0,121,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Fletcher Cothran,162682,LB,CLEMSON,2,0,0,,0,0,140,0,0,63.8,66.2,75.3,67.4,60.4,76.1,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,26,1,11,29,2,0,0,2,0,0,27,5,13,0,1,2,1,0,1,0,0,0,
Michael Mankaka,162685,CB,BOSTON COL,1,0,0,,0,0,121,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Chris Graves Jr.,162733,CB,MISSOURI,2,0,0,0.0,0,0,229,0,0,65.2,68.0,76.8,,75.0,73.1,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,10,52,44,72,0,0,0,0,0,3,72,0,28,7,1,1,0,2,0,0,0,0,
Jaden Harris,162734,S,KANSAS,2,0,0,,0,0,198,0,0,63.3,54.6,73.3,57.9,49.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,10,0,8,22,0,0,0,0,0,12,22,2,12,0,0,0,0,0,0,0,0,0,
Ahmad Moten Sr.,162737,DI,MIAMI FL,2,0,0,,0,0,220,0,0,,65.0,3.0,77.5,51.7,21.4,0,2,0,0,,100.0,1,0,1,0.0,0,0,0,0,0,0,64,64,25,31,1,7,0,0,46,18,0,0,0,0,0,2,0,0,0,
Tayon Holloway,162754,CB,LOUISVILLE,1,0,0,66.7,0,0,210,0,0,77.4,77.2,76.1,,62.7,76.6,0,0,0,0,6,0.0,0,1,0,70.1,2,0,0,1,45,30,46,0,0,0,0,0,0,46,0,16,0,1,2,0,3,0,0,4,1,2.0
Jimmy Scott,162774,ED,PITTSBURGH,2,0,0,,0,0,268,0,0,60.4,67.8,79.5,64.1,67.3,75.4,0,4,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,62,62,0,0,62,0,0,0,47,14,0,2,2,1,0,5,0,0,0,
Venson Sneed,162783,ED,W KENTUCKY,2,2,0,,0,0,346,0,0,60.9,59.4,77.5,53.0,62.3,55.0,0,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,1,48,47,0,5,34,8,0,1,20,27,1,1,2,0,0,1,0,0,0,
Perry Fisher,162792,S,KENNESAW,2,0,0,0.0,0,0,200,1,0,43.2,59.3,75.1,59.4,78.2,77.4,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,11,0,12,32,2,0,0,2,0,19,30,1,19,0,1,2,0,1,0,0,0,0,
Daniel Owens,162801,ED,MARYLAND,1,0,0,,0,0,215,0,0,,68.7,77.4,64.8,66.1,,1,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,22,22,0,0,22,0,0,0,10,12,0,0,0,0,0,2,0,0,0,
Lavain Scruggs,162803,S,MARYLAND,2,0,0,100.0,0,0,215,0,0,57.5,54.2,73.9,58.9,50.2,24.3,0,0,0,0,10,66.7,2,0,0,89.6,2,0,0,17,0,23,41,0,0,0,0,0,21,41,1,17,3,1,1,0,2,0,0,11,9,5.5
Kellan Wyatt,162807,ED,INDIANA,1,0,0,,0,0,190,0,0,60.2,55.3,73.7,54.2,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,2,9,6,0,0,6,0,0,3,6,1,0,0,0,0,0,0,0,0,0,
Zeke Berry,162810,CB,MICHIGAN,2,3,0,80.0,0,0,222,0,0,61.8,58.1,81.3,,45.2,82.9,0,1,0,0,22,0.0,0,0,0,142.1,4,0,0,1,10,34,63,4,0,0,4,0,0,59,0,29,48,4,4,0,5,1,1,43,24,10.8
Micah Pollard,162824,LB,LIBERTY,2,1,0,100.0,0,0,206,0,0,51.8,54.3,72.2,58.3,60.2,75.2,0,0,0,0,8,0.0,0,0,0,100.0,1,0,0,12,0,7,20,5,0,0,5,0,0,15,2,11,3,1,1,1,1,0,0,8,0,8.0
Deuce Spurlock,162826,LB,LIBERTY,2,1,0,100.0,0,0,206,0,0,51.9,59.0,76.0,54.6,73.2,33.0,0,0,0,0,13,25.0,2,0,0,105.6,3,0,0,46,0,34,59,2,0,0,2,0,0,57,5,20,11,4,5,1,3,0,0,28,15,9.3
Dylan Parrott,162834,DI,NEBRASKA,2,0,0,,0,0,238,0,0,,61.3,69.3,60.0,61.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,5,5,1,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,
Braydon Brus,162836,LB,NWESTERN,1,5,0,42.9,0,0,256,0,0,61.9,72.3,76.8,73.3,83.2,83.8,0,1,0,0,13,0.0,0,0,0,50.3,3,1,0,67,0,55,96,1,0,0,1,0,1,95,7,34,27,3,4,0,7,2,0,20,3,6.7
Robert Fitzgerald,162839,S,NWESTERN,1,1,0,0.0,0,0,256,0,0,70.9,70.4,78.1,,66.4,62.5,0,0,0,0,,20.0,3,1,0,39.6,0,0,0,37,0,62,96,0,0,0,0,0,57,96,0,34,2,3,11,0,1,0,0,0,0,
Brendan Flakes,162840,DI,NWESTERN,1,1,0,,0,0,256,0,0,,59.2,76.5,68.4,52.0,40.3,0,1,0,0,,20.0,1,0,1,0.0,0,1,0,0,0,0,55,55,0,51,0,4,0,0,30,25,0,4,3,0,0,2,0,0,0,
Anto Saka,162850,ED,TEXAS A&M,2,1,0,,0,0,312,1,0,65.7,72.5,0.0,69.3,70.1,78.5,1,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,44,44,0,0,36,8,0,0,21,23,0,4,4,1,0,1,0,0,0,
Evan Smith,162851,CB,DUKE,2,0,0,50.0,0,0,154,0,0,68.6,69.6,81.0,59.2,70.6,24.0,0,0,0,1,28,60.0,3,0,0,32.8,4,0,0,7,2,53,81,0,0,0,0,0,2,81,1,27,70,1,2,0,8,0,0,55,42,13.8
Kenny Soares Jr.,162852,ED,MICH STATE,2,2,0,50.0,0,0,223,0,0,92.2,85.0,82.2,75.0,61.3,69.6,1,1,0,1,-5,14.3,1,0,0,16.7,1,2,0,2,0,11,72,70,0,0,70,0,0,2,33,28,0,4,4,1,2,4,0,-5,0,-5.0
Devin Turner,162853,S,BAYLOR,2,1,0,100.0,0,0,118,0,0,66.0,63.8,76.6,,57.6,85.2,0,0,0,0,8,0.0,0,0,0,100.0,1,0,0,25,0,35,61,0,0,0,0,0,14,61,0,26,22,3,8,1,1,0,0,8,2,8.0
Braden Turner,162854,CB,NWESTERN,1,1,0,37.5,1,0,256,0,0,62.5,65.3,0.0,46.7,85.8,73.0,0,2,0,0,20,11.1,1,1,1,53.6,3,0,0,26,0,57,90,1,0,0,1,0,1,89,4,29,62,4,7,1,8,2,0,39,13,13.0
Omari Abor,162857,ED,AKRON,2,0,0,66.7,0,2,102,0,0,44.2,62.8,20.2,71.3,61.4,64.6,2,2,0,0,17,20.0,1,0,1,86.8,2,2,0,0,0,5,103,103,0,9,79,15,0,0,58,40,0,5,4,0,3,6,0,21,15,10.5
Kenyatta Jackson Jr.,162868,ED,OHIO STATE,2,2,0,100.0,0,0,260,0,0,52.4,72.1,81.7,73.7,69.5,63.6,2,5,0,0,12,28.6,2,0,0,112.5,2,1,0,0,0,8,103,102,0,1,84,17,0,1,55,40,1,3,3,0,2,8,0,22,5,11.0
Hero Kanu,162870,DI,TEXAS,2,2,0,,0,0,311,0,0,,58.9,77.3,55.1,62.2,43.0,0,2,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,0,65,65,12,37,2,14,0,0,40,25,0,1,3,1,0,2,0,0,0,
Hudson Miller,162887,LB,PURDUE,1,0,0,,0,0,273,0,0,61.9,67.3,71.6,59.2,69.4,49.6,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,14,1,9,17,1,0,0,1,0,0,16,1,7,1,2,2,1,0,0,0,0,0,
