player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Devin Spencer,188360,HB,ARK STATE,8,40,4,1,11.2,23,0,206,0,1,4,124,36.0,5,11,113,1,11,53.8,73.5,78.5,,59.7,77.1,70.8,65.6,23,0,14,3,32,52,0,0,4,43,0,206,124,3.1,5.2,0.44,28
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,12,40,1,1,15.2,21,0,4,0,0,1,7,2.0,4,8,144,5,0,64.8,68.5,54.9,71.9,,63.7,45.4,60.5,23,5,6,1,5,398,134,22,2,19,4,138,18,0.45,3.5,1.2,7
Tylan Hines,156043,HB,HAWAII,12,40,18,1,9.3,15,0,161,1,6,18,112,108.4,6,8,180,2,15,58.8,72.0,81.3,,63.3,69.8,69.3,73.2,15,0,187,22,95,64,0,0,29,62,0,161,112,2.8,4.0,1.97,18
Kevin Davis,130517,HB,MIAMI OH,12,40,3,2,42.6,80,0,188,1,1,3,103,15.6,4,9,221,1,10,55.6,72.2,81.8,,48.8,71.4,70.3,62.5,60,0,213,26,105,57,0,0,33,66,2,188,103,2.58,4.7,2.03,28
Josh Hoover,127148,QB,TCU,12,39,2,0,0.0,0,0,10,0,0,0,9,0.0,2,12,305,7,2,56.2,82.8,80.9,83.6,62.2,58.2,55.3,60.4,12,3,0,0,2,294,66,15,0,24,4,76,45,1.15,1.9,0.0,3
Matthew Sluka,143059,QB,UNLV,3,39,19,3,35.9,97,0,223,0,0,13,163,194.6,9,16,325,4,15,27.9,75.4,53.0,59.2,,54.3,81.8,60.0,46,1,0,0,1,106,47,6,0,33,1,270,225,5.77,6.9,0.0,4
Robby Ashford,131702,QB,S CAROLINA,8,39,17,5,47.1,123,0,202,0,0,11,98,119.8,9,11,289,5,18,21.6,77.2,79.5,74.5,,,68.4,60.0,38,0,0,0,0,77,59,9,0,30,2,261,133,3.41,6.7,,7
Micah Welch,183887,HB,COLORADO,7,39,4,3,33.7,56,0,166,1,6,4,103,56.2,8,11,143,0,7,80.8,73.2,80.7,,57.6,58.3,79.0,59.9,25,0,54,8,74,43,0,0,9,47,4,166,103,2.64,4.3,0.73,32
Javen Jacobs,157190,HB,NEW MEXICO,7,38,9,5,49.3,135,0,274,0,1,9,122,58.4,7,10,241,0,28,82.8,69.1,16.6,,77.9,58.9,78.2,46.2,50,1,130,17,98,61,0,0,22,55,3,274,122,3.21,7.2,1.33,10
Nicco Marchiol,157363,QB,W VIRGINIA,8,38,9,2,26.2,37,0,90,0,0,5,61,41.8,5,7,343,2,14,42.1,60.1,81.0,65.6,,,52.3,60.0,19,0,0,0,0,95,51,11,0,27,2,141,114,3.0,3.7,,2
Jay Haynes,170010,HB,CLEMSON,11,38,6,5,52.1,146,0,280,0,1,6,129,54.0,8,13,140,0,17,81.0,73.0,0.0,,38.6,62.6,78.6,56.4,70,1,29,6,63,48,0,0,6,44,3,280,129,3.39,7.4,0.46,19
Joquez Smith,173281,HB,TEMPLE,10,38,6,2,29.3,46,0,157,1,0,6,108,37.1,4,6,306,1,16,54.9,61.2,5.9,,66.6,54.6,63.2,64.5,24,1,15,8,60,53,0,0,15,46,1,157,108,2.84,4.1,0.25,20
Dewayne Coleman,163179,QB,ARMY,6,38,8,1,10.6,15,0,141,0,0,8,100,55.4,3,12,114,1,19,79.6,72.8,40.9,74.6,,,65.0,60.7,15,1,0,0,0,93,0,0,0,38,1,141,100,2.63,3.7,,12
Tommy Ulatowski,163150,QB,KENT STATE,10,38,5,2,23.6,34,0,60,0,0,2,22,8.3,5,7,201,6,7,51.0,57.2,85.5,58.3,,50.0,52.8,60.3,34,2,0,0,2,180,84,15,0,23,1,144,49,1.29,3.8,0.0,7
Jordan Brunson,123342,HB,MIAMI OH,8,38,1,3,54.0,134,0,248,0,0,1,155,10.5,4,10,221,1,5,51.8,71.2,74.5,,78.0,61.1,69.0,60.0,75,0,3,1,3,39,0,0,1,39,2,248,155,4.08,6.5,1.0,33
Behren Morton,144747,QB,TEXAS TECH,12,38,2,2,29.7,47,0,69,0,0,0,13,0.0,4,8,315,3,4,74.9,79.7,89.7,78.6,,49.3,60.2,60.6,26,1,0,0,2,333,89,19,0,19,1,158,49,1.29,4.2,0.0,6
DJ Lagway,184426,QB,FLORIDA,11,38,5,1,14.3,25,0,90,0,0,1,41,7.1,4,7,163,1,8,66.6,70.3,43.9,75.0,,,51.7,60.3,25,4,0,0,0,224,85,14,0,24,0,175,109,2.87,4.6,,10
Luke Kromenhoek,183305,QB,FLORIDA ST,6,38,9,3,31.2,78,0,135,0,0,3,98,73.5,9,11,167,6,10,33.8,62.3,82.3,57.4,,,65.9,60.1,42,0,0,0,0,99,115,18,0,20,0,250,192,5.05,6.6,,8
Adam Mohammed,183644,HB,WASHINGTON,12,37,20,1,17.0,32,0,188,0,1,20,147,198.6,4,14,340,0,8,80.3,75.5,80.5,,37.8,58.2,81.2,58.3,32,0,30,5,49,49,0,0,5,42,0,188,147,3.97,5.1,0.61,29
Aidan Armenta,175731,QB,LA MONROE,12,37,3,2,49.3,75,0,88,0,0,1,54,8.6,8,9,209,7,6,56.3,71.6,64.2,67.4,,57.6,71.7,60.1,43,6,0,0,1,296,64,12,0,25,1,152,82,2.22,4.1,0.0,8
Noah Vaughn,175443,HB,VIRGINIA,8,36,3,0,0.0,0,0,120,1,1,3,84,20.3,2,10,335,0,13,80.4,60.4,81.0,,55.5,63.1,59.6,57.1,13,0,77,10,65,43,0,0,13,46,0,120,84,2.33,3.3,1.18,23
Evan Bullock,170452,QB,LA TECH,11,36,4,0,0.0,0,0,38,0,0,1,15,3.1,3,7,208,9,2,35.8,67.5,88.1,68.0,,51.3,55.4,61.5,14,3,0,0,4,288,45,14,0,22,1,83,65,1.81,2.3,0.0,4
Tyler Purdy,101842,HB,JAMES MAD,8,36,5,0,0.0,0,0,161,0,0,5,101,33.4,2,16,197,0,16,80.5,76.0,80.7,,36.3,61.3,81.4,62.4,13,0,44,6,50,60,0,0,6,42,2,161,101,2.81,4.5,0.88,20
Tucker Kilcrease,156863,QB,TROY,7,36,6,2,25.3,41,0,117,0,0,3,61,27.1,5,6,318,3,16,57.8,53.1,80.1,58.4,,,50.6,60.0,25,0,0,0,0,75,45,10,0,26,0,162,120,3.33,4.5,,3
Beau Pribula,164182,QB,PENN STATE,12,36,9,1,20.6,49,0,189,0,0,6,67,39.3,7,12,266,4,14,35.8,91.7,53.4,92.8,,51.4,77.0,60.5,49,1,0,0,9,131,49,4,0,32,4,238,93,2.58,6.6,0.0,14
Anwar Lewis,163961,HB,JVILLE ST,8,35,2,1,18.1,23,0,127,1,0,2,92,14.2,3,8,196,0,5,80.0,64.2,0.0,,77.2,60.7,65.6,55.2,23,1,49,2,32,51,0,0,3,37,2,127,92,2.63,3.6,1.53,30
Tyler Jefferson,171233,QB,C MICHIGAN,7,35,4,4,43.0,111,0,149,0,0,2,70,43.2,9,12,134,4,11,23.5,42.4,81.5,36.8,,,57.0,60.3,44,0,0,0,0,98,109,17,0,18,1,258,118,3.37,7.4,,4
Lamar Sperling,171214,HB,BUFFALO,8,35,10,2,29.0,38,0,131,0,2,10,108,94.9,3,7,126,0,4,80.3,61.6,78.4,,65.9,70.3,59.9,58.2,22,0,31,4,23,46,0,0,4,39,1,131,108,3.09,3.7,1.35,31
Brett Gabbert,97404,QB,MIAMI OH,12,35,1,0,0.0,0,0,-8,0,0,0,2,0.0,2,5,221,2,1,62.6,63.2,58.8,63.8,62.2,,53.3,60.0,18,5,0,0,0,268,119,20,0,15,0,111,61,1.74,3.2,,3
Trent Battle,144683,HB,TCU,7,35,8,2,20.8,30,0,144,1,2,8,95,66.2,4,13,305,0,13,80.2,59.1,82.5,,79.1,48.9,63.8,52.4,15,0,29,6,71,73,0,0,7,41,2,144,95,2.71,4.1,0.41,21
Yasin Willis,183381,HB,SYRACUSE,9,35,6,3,52.8,66,0,125,2,0,6,97,40.6,3,4,304,1,11,56.4,56.9,79.6,,68.4,46.9,58.3,66.3,26,1,22,6,46,46,0,0,9,41,1,125,97,2.77,3.6,0.48,24
Collin Schlee,98025,QB,VA TECH,9,35,12,1,10.7,18,0,116,0,0,4,50,32.0,4,9,337,2,9,39.6,61.8,80.9,51.8,,55.0,69.8,61.2,18,0,0,0,5,79,53,10,0,25,1,169,122,3.49,4.8,0.0,9
Kiael Kelly,145634,QB,BALL ST,11,35,6,1,25.3,24,0,95,0,0,6,87,39.2,2,5,117,4,28,51.9,55.9,80.0,49.6,,59.7,57.4,60.3,24,0,10,3,22,49,0,0,3,38,1,95,87,2.49,2.7,0.45,6
Preston Daniels,104818,TE,KENNESAW,12,35,1,0,0.0,0,1,85,0,1,1,66,10.2,0,17,200,0,5,80.2,63.3,85.8,,68.2,44.7,70.0,59.6,6,1,18,2,79,245,0,0,4,37,3,85,66,1.89,2.4,0.23,29
Josh Holst,171312,QB,N ILLINOIS,6,34,1,4,47.4,93,0,107,0,0,0,47,0.0,6,8,254,2,8,59.1,53.8,81.3,49.6,,,61.8,60.2,36,0,0,0,0,90,89,15,0,19,1,196,89,2.62,5.8,,5
Peny Boone,129498,HB,UCF,5,34,3,2,35.6,74,0,208,1,0,3,115,29.0,4,15,323,0,6,80.0,79.5,76.0,,53.1,34.1,81.2,58.2,59,0,9,1,14,45,0,0,2,35,2,208,115,3.38,6.1,0.64,28
Lee Witherspoon,99166,HB,UAB,12,34,9,2,17.5,30,0,171,2,0,9,100,69.7,7,8,321,0,12,79.9,61.0,81.9,,31.0,39.9,74.0,46.6,15,0,12,4,72,43,0,0,8,38,0,171,100,2.94,5.0,0.17,22
Walker Eget,146170,QB,S JOSE ST,11,33,5,2,36.6,48,0,69,0,0,3,57,29.7,4,7,285,5,7,62.1,85.2,85.7,83.3,,54.3,66.5,60.1,32,1,0,0,1,135,62,9,0,24,0,131,80,2.42,4.0,0.0,2
Cade Yacamelli,158712,HB,WISCONSIN,9,33,8,5,51.1,140,0,274,1,0,8,123,80.6,9,11,349,1,9,52.3,77.8,77.9,,39.5,58.4,80.6,57.6,45,0,35,4,27,42,0,0,6,37,2,274,123,3.73,8.3,1.3,23
Taven Curry,163012,HB,LA MONROE,9,33,4,1,9.5,15,0,158,1,0,4,113,39.1,4,6,209,0,6,79.6,67.8,79.6,,45.0,46.4,71.5,58.7,15,0,17,2,25,37,0,0,4,35,0,158,113,3.42,4.8,0.68,23
JP Pickles,183996,QB,UTEP,3,33,3,1,10.2,17,0,92,0,0,1,52,9.8,5,10,330,0,21,76.3,58.3,79.8,46.7,,54.3,69.2,60.2,17,0,0,0,1,62,74,10,0,23,1,166,103,3.12,5.0,0.0,2
Kurtis Rourke,97998,QB,INDIANA,12,33,3,0,0.0,0,0,0,0,0,0,8,0.0,4,9,190,7,4,56.8,88.4,88.5,90.2,,54.3,46.7,60.2,12,2,0,0,1,328,100,17,0,16,2,100,49,1.48,3.0,0.0,3
DeCarlos Brooks,70933,HB,ARIZONA ST,10,32,6,1,11.0,15,0,136,1,0,6,110,62.5,2,4,110,0,13,79.5,65.7,79.9,,75.0,40.8,68.9,63.5,15,0,7,1,23,56,0,0,2,33,1,136,110,3.44,4.3,0.3,19
Quinn Ewers,127253,QB,TEXAS,11,32,2,0,0.0,0,0,-33,0,0,0,2,0.0,2,8,311,8,2,28.3,66.9,88.4,66.0,62.2,54.3,57.3,60.0,26,1,0,0,1,306,100,15,0,17,1,67,43,1.34,2.1,0.0,2
Tariq Sims,145353,HB,DOMINION,8,32,3,1,14.8,16,0,108,1,0,3,64,18.8,3,4,263,0,8,79.5,61.2,78.4,,39.6,37.4,65.7,60.0,16,0,0,0,28,43,0,0,1,32,2,108,64,2.0,3.4,0.0,24
Zach Pyron,156309,QB,GA TECH,10,32,5,0,0.0,0,0,79,0,0,3,53,30.1,4,13,176,0,14,76.3,60.2,80.3,53.0,,,67.2,60.0,20,1,0,0,0,67,55,9,0,23,4,134,96,3.0,4.2,,6
Joe Jackson,173106,HB,KANSAS ST,9,32,5,3,43.5,77,0,177,0,0,5,116,51.8,5,8,199,0,15,79.6,74.4,78.3,,27.2,64.7,75.4,64.8,32,0,26,3,33,44,0,0,4,35,1,177,116,3.63,5.5,0.79,17
Cam Barfield,162657,HB,HAWAII,10,32,10,1,13.9,21,0,151,0,0,10,109,87.3,4,5,180,0,15,79.9,69.0,0.0,,53.6,65.0,71.9,57.5,21,1,55,7,25,43,0,0,7,39,0,151,109,3.41,4.7,2.2,16
Santino Marucci,144197,QB,NEW MEX ST,7,32,7,1,19.5,38,0,100,0,0,3,44,45.7,8,10,242,4,4,27.6,50.5,63.7,50.5,,,55.3,60.3,38,1,0,0,0,128,95,15,0,17,1,195,95,2.97,6.1,,6
Zach Gibson,100201,QB,GA STATE,7,32,3,1,11.6,16,0,50,0,0,1,17,8.7,5,13,175,3,4,68.3,73.8,65.4,73.5,,,63.0,60.0,16,2,0,0,0,103,88,18,0,14,1,138,42,1.31,4.3,,2
JQ Gray,176418,HB,SO MISS,8,32,8,2,32.1,34,0,106,0,0,8,72,51.4,6,9,296,1,18,59.5,63.5,77.2,,40.1,60.2,64.1,58.6,19,0,13,3,16,35,0,0,3,35,0,106,72,2.25,3.3,0.81,14
Brendan Sullivan,145034,QB,IOWA,9,31,6,2,21.3,38,0,92,0,0,3,40,41.5,5,13,192,4,3,20.3,59.0,81.0,58.7,,,57.4,60.0,30,1,0,0,0,124,86,14,0,17,4,178,68,2.19,5.7,,8
Dominic Richardson,122985,HB,BAYLOR,4,31,5,0,0.0,0,0,108,1,0,5,86,43.3,2,8,118,1,16,46.3,60.7,76.5,,35.2,56.7,62.6,57.4,10,0,19,1,13,38,0,0,2,32,0,108,86,2.77,3.5,1.46,15
Gemari Sands,169923,HB,FAU,6,31,10,2,33.3,39,0,117,0,1,10,91,95.0,4,6,165,1,17,48.7,77.0,78.7,,85.1,91.2,68.5,57.3,22,0,60,3,22,38,0,0,4,34,2,117,91,2.94,3.8,2.73,14
Caleb Ramseur,172143,HB,NEVADA,12,31,4,1,28.9,33,0,114,0,2,4,84,41.7,2,5,239,0,13,79.5,62.6,82.3,,58.3,68.3,59.3,62.7,33,0,106,8,60,75,0,0,9,39,0,114,84,2.71,3.7,1.77,18
Aneyas Williams,184108,HB,NOTRE DAME,12,30,8,2,38.9,77,0,198,0,8,8,141,183.4,4,8,258,0,12,79.7,68.2,5.6,,48.3,71.4,70.5,63.4,58,1,101,11,66,48,0,0,12,41,2,198,141,4.7,6.6,1.53,18
Quinn Henicle,190064,QB,DOMINION,3,30,4,4,60.9,196,0,280,0,0,4,58,31.8,8,10,263,1,11,55.0,73.9,79.5,40.8,,,87.7,60.1,92,0,0,0,0,89,42,3,0,27,3,322,61,2.03,10.7,,12
Tyler Shough,83537,QB,LOUISVILLE,12,30,2,1,35.6,47,0,63,0,0,0,16,0.0,2,9,210,2,3,72.6,87.4,71.1,87.7,,,56.0,60.1,47,3,0,0,0,322,69,18,0,12,1,132,57,1.9,4.4,,2
Hudson Card,123109,QB,PURDUE,10,30,7,0,0.0,0,0,24,0,1,3,31,51.7,5,7,273,2,7,77.9,73.3,74.0,72.0,,59.1,63.8,60.1,23,2,-7,1,1,192,104,15,1,16,0,128,69,2.3,4.3,-7.0,2
Donerio Davenport,134974,HB,LA TECH,4,30,9,0,0.0,0,0,105,1,2,9,74,73.3,3,6,208,1,12,49.3,63.7,79.9,,76.7,55.7,66.4,58.2,12,0,30,7,69,49,0,0,9,37,1,105,74,2.47,3.5,0.43,17
DJ Uiagalelei,122162,QB,FLORIDA ST,5,30,7,0,0.0,0,0,-1,0,0,1,18,5.0,1,8,167,2,6,65.1,71.2,83.6,72.5,,,56.3,60.0,13,2,0,0,0,115,47,11,0,19,0,46,69,2.3,1.5,,3
Chandler Rogers,98683,QB,CAL,8,30,3,1,24.3,25,0,72,0,0,1,22,3.7,3,7,130,0,13,76.5,60.8,78.5,56.0,,55.8,63.3,60.0,25,0,3,1,3,57,31,6,1,25,1,103,28,0.93,3.4,1.0,1
Enoch Nawahine,97303,HB,BYU,5,30,4,0,0.0,0,0,98,0,0,4,60,25.8,2,5,128,0,8,79.1,62.0,0.0,,32.3,54.5,64.6,65.7,12,1,1,1,21,46,0,0,1,31,1,98,60,2.0,3.3,0.05,22
Fredrick Robertson,189826,HB,LA TECH,8,30,5,2,32.0,39,0,122,1,0,5,96,45.7,4,9,208,0,17,79.1,66.3,0.0,,16.6,59.4,73.3,50.5,20,1,43,5,42,49,0,0,7,35,0,122,96,3.2,4.1,1.02,13
Andrew Paul,124736,HB,JVILLE ST,10,30,8,2,36.0,54,0,150,0,0,8,106,91.2,3,8,196,0,0,79.1,77.1,78.2,,81.6,55.3,77.7,56.3,28,0,-2,1,15,48,0,0,1,31,4,150,106,3.53,5.0,-0.13,30
Maquel Haywood,144314,HB,APP STATE,8,29,5,3,33.8,50,0,148,0,1,5,81,49.3,7,8,108,0,3,79.4,69.9,80.3,,52.1,68.0,71.4,59.7,18,0,52,5,46,33,0,0,6,34,1,148,81,2.79,5.1,1.13,26
Sevion Morrison,129705,HB,KANSAS,9,28,6,2,30.8,53,0,155,0,0,6,116,85.7,4,8,198,0,14,78.7,77.0,79.6,,56.3,61.5,76.8,60.3,38,0,18,1,15,48,0,0,1,29,2,172,116,4.14,6.1,1.2,14
Connor Bazelak,99135,QB,BOWL GREEN,12,29,0,1,19.1,17,0,38,0,0,0,20,0.0,4,9,122,4,5,68.1,79.4,88.9,77.3,,48.4,66.6,60.3,19,2,0,0,3,330,51,7,0,22,2,89,26,0.9,3.1,0.0,6
Greg Desrosiers Jr.,158759,HB,MEMPHIS,7,29,8,3,45.0,81,0,180,1,5,8,130,121.4,5,8,218,0,6,79.1,76.8,80.0,,54.3,85.8,74.9,58.8,29,0,150,19,71,34,0,0,21,48,2,180,130,4.48,6.2,2.11,23
Keith Adams,156236,HB,CLEMSON,8,29,4,1,14.4,18,0,125,1,0,4,82,37.7,4,8,140,0,17,78.9,69.4,79.1,,77.2,40.5,72.6,65.9,18,0,4,1,31,46,0,0,2,30,1,125,82,2.83,4.3,0.13,12
Joey Mattord,175055,HB,E MICHIGAN,7,29,2,0,0.0,0,0,113,0,2,2,73,25.8,1,4,160,1,9,52.8,75.3,79.1,,81.2,89.3,65.3,56.9,13,0,115,10,48,36,0,0,11,39,1,113,73,2.52,3.9,2.4,20
Jeremiah Cobb,172443,HB,AUBURN,11,29,9,1,19.0,27,0,142,1,1,9,103,101.5,5,7,115,0,15,80.2,73.3,79.7,,71.9,62.0,75.1,55.4,27,0,45,6,26,54,0,0,7,35,0,142,103,3.55,4.9,1.73,13
Bryson Donnell,157328,HB,UTSA,9,29,5,0,0.0,0,0,138,1,2,5,70,52.8,3,7,331,0,14,78.9,70.1,78.6,,43.8,49.3,75.7,59.4,12,0,7,3,32,32,0,0,4,32,0,138,70,2.41,4.8,0.22,14
Colby McDonald,144890,HB,MARYLAND,7,29,4,2,28.8,42,0,146,0,1,4,99,55.1,4,8,215,1,11,45.0,64.6,78.6,,19.4,54.6,70.4,58.8,22,0,16,2,38,37,0,0,2,31,0,146,99,3.41,5.0,0.42,18
Keyvone Lee,129790,HB,MISS STATE,4,29,4,2,24.3,34,1,140,2,2,4,95,61.4,3,8,227,1,13,46.2,59.7,0.0,,44.1,40.5,65.7,80.6,18,1,13,3,46,31,0,0,6,32,1,140,95,3.28,4.8,0.28,16
Nick Poulos,188474,QB,OHIO,7,29,6,3,29.9,58,0,117,0,0,5,85,96.4,10,14,259,4,13,22.5,65.9,51.5,63.5,,,64.5,60.0,22,1,0,0,0,95,77,8,0,21,1,194,107,3.69,6.7,,2
Elijah Green,122836,HB,INDIANA,7,29,4,1,25.4,51,0,201,0,0,4,78,37.1,7,12,190,0,17,78.9,79.0,76.2,,17.0,55.2,79.5,59.7,51,0,0,0,9,36,0,0,0,29,5,201,78,2.69,6.9,0.0,12
Vaughn Blue,174921,HB,LIBERTY,11,28,1,3,44.2,88,0,199,1,0,1,57,5.8,6,8,206,1,11,47.4,55.4,84.7,,28.9,54.4,64.3,41.1,45,0,43,7,43,159,0,0,10,35,1,199,57,2.04,7.1,1.0,17
Jaylen Poe,171324,HB,N ILLINOIS,6,28,2,2,25.6,40,0,156,0,0,2,70,15.6,3,11,254,0,12,78.9,80.7,78.2,,72.0,68.3,79.6,53.9,22,0,22,4,16,34,0,0,6,32,3,156,70,2.5,5.6,1.38,16
Jahzae Kimbrough,171260,HB,KENT STATE,8,28,6,1,15.8,18,0,114,0,1,6,88,66.7,4,5,201,0,10,78.9,70.4,79.4,,52.2,62.6,71.5,59.9,18,0,24,5,31,35,0,0,6,33,0,114,88,3.14,4.1,0.77,17
Ayden Harris,184075,HB,KENT STATE,4,28,2,0,0.0,0,0,109,0,0,2,87,22.2,3,7,201,0,16,79.1,65.7,77.2,,70.9,54.1,65.6,59.5,13,0,0,0,17,33,0,0,0,28,1,109,87,3.11,3.9,0.0,12
Cole Tabb,188876,HB,STANFORD,3,28,6,3,65.6,86,0,131,0,0,6,77,55.0,3,5,300,0,18,78.7,67.7,79.7,,58.6,64.0,68.8,56.8,39,0,9,2,27,51,0,0,2,30,0,131,77,2.75,4.7,0.33,10
Dylan Raiola,183581,QB,NEBRASKA,12,28,1,1,15.3,15,0,8,0,0,0,5,0.0,4,7,238,7,2,40.3,71.5,89.3,71.0,,,53.7,60.6,38,3,0,0,0,340,90,13,0,15,0,98,32,1.14,3.5,,4
Derrick Davis Jr.,146794,HB,PITTSBURGH,8,28,3,0,0.0,0,0,70,1,1,3,62,28.6,2,7,268,0,6,79.3,62.0,79.3,,75.8,46.8,66.0,54.6,12,0,15,3,48,39,0,0,5,31,2,70,62,2.21,2.5,0.31,22
Roydell Williams,123939,HB,FLORIDA ST,4,27,6,0,0.0,0,0,57,0,2,6,49,46.8,1,4,167,1,11,44.3,60.5,78.5,,19.8,70.2,61.6,60.1,10,0,42,4,33,35,0,0,5,31,2,57,49,1.81,2.1,1.27,16
Bishop Davenport,163426,QB,S ALABAMA,10,27,4,0,0.0,0,0,74,0,0,1,44,10.0,4,7,288,1,13,56.6,60.5,45.9,56.4,,,65.3,60.0,14,2,0,0,0,64,28,6,0,21,0,102,70,2.59,3.8,,4
Maurice Turner,156329,HB,LOUISVILLE,4,27,7,3,42.6,58,0,136,1,0,7,87,80.6,3,7,210,0,10,78.7,71.9,77.9,,13.8,35.5,76.4,58.2,21,0,8,1,15,31,0,0,2,28,1,136,87,3.22,5.0,0.53,17
Tyler Crowe,101219,HB,BOISE ST,11,27,9,0,0.0,0,0,121,0,0,9,86,95.6,2,11,120,0,9,79.0,75.3,79.3,,45.4,64.4,74.5,68.9,13,0,15,3,19,46,0,0,3,30,2,121,86,3.19,4.5,0.79,18
Cameron Dickey,184897,HB,TEXAS TECH,9,27,4,2,34.6,53,0,153,1,4,4,76,66.2,5,9,315,0,13,78.5,70.6,77.5,,43.4,62.8,75.1,48.6,37,0,40,7,41,32,0,0,9,34,1,153,76,2.81,5.7,0.98,13
Grayson James,145214,QB,BOSTON COL,5,27,2,0,0.0,0,0,10,0,0,0,6,0.0,3,9,121,1,6,76.1,73.1,83.9,69.8,,,67.9,60.2,20,0,0,0,0,171,81,11,0,16,3,91,63,2.33,3.4,,2
Shaadie Clayton-Johnson,131674,HB,TULANE,9,27,10,5,46.0,91,1,198,0,1,10,127,152.2,9,12,319,0,11,79.1,81.7,78.4,,61.1,79.2,78.2,60.0,28,1,53,7,27,29,0,0,7,34,1,198,127,4.7,7.3,1.96,15
Jacob Zeno,98014,QB,UAB,4,27,1,0,0.0,0,0,33,0,0,0,14,0.0,5,5,321,2,2,61.6,68.0,83.5,66.4,,,62.4,60.1,26,2,0,0,0,134,128,19,0,8,0,161,50,1.85,6.0,,4
Jake Rendina,171009,HB,ARMY,11,27,1,0,0.0,0,0,94,0,0,1,58,8.0,0,4,114,0,6,78.5,60.8,84.9,,53.7,57.6,58.9,64.7,9,1,0,0,3,141,0,0,0,27,1,94,58,2.15,3.5,0.0,2
Devin Green,188487,HB,UNLV,11,27,2,1,33.0,38,0,115,0,0,2,58,15.9,1,3,325,0,14,78.7,58.6,78.7,,58.5,52.4,61.0,53.8,38,0,0,0,25,60,0,0,0,27,1,115,58,2.15,4.3,0.0,13
Gavin Sawchuk,158088,HB,OKLAHOMA,8,26,1,0,0.0,0,0,61,0,1,1,47,12.5,0,4,261,0,11,78.4,56.7,81.1,,70.6,51.8,59.5,47.9,8,0,17,3,65,63,0,0,3,29,0,61,47,1.81,2.3,0.26,15
Joshua Wood,163421,QB,FRESNO ST,12,26,10,0,0.0,0,0,84,0,0,10,69,110.4,2,9,169,0,15,77.5,73.8,75.9,48.1,,56.4,74.1,60.0,12,0,0,0,3,38,2,1,0,25,5,86,70,2.69,3.3,0.0,8
Kadarius Calloway,172271,HB,CAL,6,26,4,1,48.4,60,0,124,0,0,4,106,60.4,2,4,130,1,21,41.2,56.2,77.6,,49.2,53.1,57.9,59.7,60,1,0,1,23,29,0,0,3,27,1,124,106,4.08,4.8,0.0,5
John Gentry,128379,HB,SM HOUSTON,5,26,2,1,21.3,16,0,75,0,1,2,50,18.6,1,5,281,0,10,78.4,64.2,79.0,,42.5,63.4,65.6,55.5,16,1,14,5,28,42,0,0,5,31,1,75,50,1.92,2.9,0.5,16
Bert Emanuel Jr.,158581,QB,C MICHIGAN,3,26,3,4,49.6,70,0,139,0,0,3,63,32.8,5,7,134,1,19,43.2,65.6,75.4,61.7,62.2,,62.3,60.0,20,0,0,0,0,37,2,2,0,24,3,141,67,2.58,5.4,,5
Charlie Offerdahl,146314,HB,COLORADO,8,26,5,1,32.8,39,0,119,0,1,5,67,51.5,3,7,143,0,0,78.2,66.1,78.9,,83.1,54.4,68.2,60.0,39,0,13,4,44,30,0,0,5,30,1,119,67,2.58,4.6,0.3,25
Duncan Brune,184113,HB,OHIO,6,26,1,0,0.0,0,0,84,0,0,1,71,10.5,0,4,259,0,25,78.6,62.2,78.3,,0.0,56.4,63.9,56.7,8,0,0,0,5,36,0,0,0,26,1,84,71,2.73,3.2,0.0,1
Messiah Burch,171198,HB,BUFFALO,12,26,13,4,56.1,88,0,157,0,4,13,95,182.7,7,8,126,0,10,78.8,69.8,79.9,,69.0,72.4,69.9,47.9,31,0,97,8,39,64,0,0,13,34,2,157,95,3.65,6.0,2.49,15
Deion Brown,175046,HB,E MICHIGAN,9,26,5,3,48.8,59,0,121,0,1,5,80,61.5,4,4,160,0,8,79.9,66.8,0.0,,13.6,70.2,68.2,67.7,26,1,14,4,30,42,0,0,4,30,1,121,80,3.08,4.7,0.47,18
Tayven Jackson,157615,QB,INDIANA,7,26,4,1,31.4,16,0,39,0,0,3,25,13.0,3,7,190,1,4,76.2,79.3,80.3,75.1,62.2,,70.1,60.1,16,0,0,0,0,111,12,2,0,24,3,51,25,0.96,2.0,,5
Jalen Washington,184783,HB,SO MISS,4,26,4,0,0.0,0,0,118,0,1,4,74,52.7,6,6,296,0,10,78.5,72.1,78.3,,58.1,60.5,73.3,57.8,14,0,21,1,23,40,0,0,2,27,1,118,74,2.85,4.5,0.91,16
