player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Nate Sheppard,198337,HB,DUKE,2,60,23,5,36.2,132,0,365,1,6,23,283,201.2,15,17,154,1,28,64.1,78.8,80.3,,80.3,70.9,76.4,60.0,47,0,60,8,26,65,0,0,10,68,3,365,283,4.72,6.1,2.31,28
Jabari Bates,157835,HB,S JOSE ST,3,58,9,3,17.2,55,0,319,1,2,9,183,56.0,14,19,285,0,28,83.4,80.9,81.1,,86.3,49.0,80.4,64.4,23,0,36,4,31,70,0,0,6,62,0,319,183,3.16,5.5,1.16,26
Caden Creel,170414,QB,JVILLE ST,3,54,7,2,17.4,38,0,160,0,0,5,107,28.3,5,15,196,3,23,51.7,66.9,81.2,69.7,,87.9,57.4,60.0,20,0,16,1,1,91,59,11,1,44,2,219,126,2.33,4.1,16.0,8
King Miller,197654,HB,USC,3,48,10,1,12.3,29,0,236,1,0,10,143,59.6,6,13,326,0,32,82.2,72.1,78.5,,56.3,42.8,74.7,60.0,29,0,6,2,27,51,0,0,3,50,2,236,143,2.98,4.9,0.22,14
Cam Edwards,158615,HB,MICH STATE,2,48,10,3,36.0,90,0,250,0,0,10,184,75.2,6,15,223,1,23,58.1,72.7,79.4,,72.9,71.1,69.6,60.0,40,0,12,3,18,52,0,0,4,51,3,250,184,3.83,5.2,0.67,25
Adam Mohammed,183644,HB,CAL,2,47,15,1,10.3,20,0,194,0,3,15,178,115.5,6,11,130,0,26,82.1,72.1,80.2,,49.7,65.3,72.5,76.4,20,0,60,12,59,54,0,0,13,59,1,194,178,3.79,4.1,1.02,21
James Jones,190015,HB,NEW MEX ST,3,43,14,3,31.9,76,0,238,0,0,14,171,118.5,7,11,242,0,15,81.6,76.8,78.4,,51.0,73.1,75.4,60.0,46,0,25,4,27,46,0,0,6,47,2,238,171,3.98,5.5,0.93,28
Jaylin Carter,199210,HB,MEMPHIS,3,43,8,5,61.1,229,0,375,0,3,8,239,135.9,8,12,218,0,36,81.3,83.3,79.6,,50.9,68.2,83.3,50.4,80,0,31,2,14,52,0,0,2,45,6,375,239,5.56,8.7,2.21,6
Jai'Den Thomas,174080,HB,UNLV,3,42,12,2,31.7,71,0,224,1,3,12,166,121.0,6,10,325,1,30,58.5,65.1,2.0,,68.6,55.8,68.0,57.9,50,1,52,7,51,67,0,0,8,49,1,224,166,3.95,5.3,1.02,12
Jamal Roberts,175912,HB,MISSOURI,2,41,6,1,38.1,64,0,168,0,0,6,142,49.5,4,6,229,2,5,28.9,55.4,80.0,,86.2,55.5,54.5,60.0,64,0,-4,1,24,43,0,0,1,42,2,168,142,3.46,4.1,-0.17,32
DeVon Rice,183902,HB,HAWAII,3,41,7,2,18.5,31,0,168,0,1,7,112,42.0,4,10,180,1,17,57.7,75.2,80.6,,70.5,59.5,77.7,60.2,16,0,52,11,49,48,0,0,16,52,3,168,112,2.73,4.1,1.06,17
Caleb Hawkins,199001,HB,OKLA STATE,2,41,7,1,13.8,26,0,189,0,0,7,142,49.5,5,11,262,0,16,57.6,67.0,79.9,,22.2,60.7,70.0,58.2,26,0,27,8,52,50,0,0,10,49,1,189,142,3.46,4.6,0.52,22
Antwan Raymond,190489,HB,RUTGERS,2,41,12,3,30.1,53,0,176,0,0,12,134,87.2,5,10,278,0,8,81.1,64.3,78.6,,21.6,64.4,66.0,59.2,22,0,26,4,33,47,0,0,4,45,0,176,134,3.27,4.3,0.79,33
Dilin Jones,183664,HB,LSU,2,41,13,2,34.1,61,0,179,0,2,13,166,135.0,5,10,211,0,21,81.0,69.4,80.8,,44.2,55.8,71.9,66.6,46,0,15,4,43,50,0,0,4,45,2,179,166,4.05,4.4,0.35,20
Jackson Arnold,173684,QB,UNLV,3,40,5,2,31.7,71,0,173,0,0,2,59,11.5,6,14,325,3,22,53.1,74.5,81.7,69.1,,,70.2,60.3,54,1,0,0,0,98,51,8,0,32,3,224,105,2.63,5.6,,5
Cam Cook,173133,HB,W VIRGINIA,2,40,14,1,37.1,72,0,194,0,0,14,151,125.8,3,8,343,1,4,53.5,69.9,78.3,,76.2,67.7,66.4,73.2,72,0,11,2,13,63,0,0,2,42,3,194,151,3.78,4.9,0.85,36
Dawson Pendergrass,174637,HB,BAYLOR,2,40,9,0,0.0,0,0,157,0,1,9,117,66.5,2,10,118,0,17,80.8,77.0,78.2,,54.4,67.8,77.2,59.6,13,0,30,4,38,42,0,0,5,44,0,157,117,2.93,3.9,0.79,23
Fame Ijeboi,184725,HB,PURDUE,2,38,19,3,31.8,64,0,201,1,7,19,160,238.0,6,15,273,0,24,80.5,90.3,78.3,,80.9,67.9,91.8,59.1,25,0,72,8,40,40,0,0,9,46,4,201,160,4.21,5.3,1.8,14
Steven Robinson,216219,HB,SO MISS,2,37,4,0,0.0,0,0,171,0,0,4,113,31.3,4,12,296,0,23,80.3,72.8,78.9,,18.9,53.6,77.3,,12,0,4,2,31,37,0,0,4,39,3,171,113,3.05,4.6,0.13,14
Lucky Sutton,158807,HB,S DIEGO ST,2,37,10,0,0.0,0,0,139,0,0,10,101,73.8,5,10,284,0,18,80.4,74.0,78.0,,86.4,54.2,72.3,59.9,14,0,0,0,14,39,0,0,0,37,3,139,101,2.73,3.8,0.0,19
Ousmane Kromah,198443,HB,FLORIDA ST,2,36,10,2,45.9,106,0,231,0,1,10,180,144.7,5,11,167,0,5,80.2,85.1,77.3,,57.8,60.9,84.6,69.7,54,0,16,2,20,44,0,0,2,38,2,231,180,5.0,6.4,0.8,31
Micah Ford,188865,HB,STANFORD,2,36,6,1,22.2,28,0,126,0,0,6,113,49.6,1,9,300,0,17,80.2,67.8,79.2,,79.9,53.5,69.5,,28,0,9,2,46,36,0,0,4,38,3,126,113,3.14,3.5,0.2,18
Myles Mitchell,201510,HB,N DAK ST,3,36,6,3,41.7,75,0,180,1,0,6,124,54.4,4,7,250,0,9,80.2,66.2,78.8,,27.0,42.7,70.6,58.8,31,0,11,2,25,43,0,0,3,38,2,180,124,3.44,5.0,0.44,27
DJ Scott,173804,HB,N DAK ST,3,36,9,1,10.3,15,0,145,0,0,9,111,67.7,4,10,250,0,11,80.3,75.9,78.9,,37.7,69.3,76.4,57.5,15,0,36,5,29,46,0,0,5,41,2,145,111,3.08,4.0,1.24,25
Dylan Riley,190996,HB,BOISE ST,2,36,14,4,48.8,125,0,256,0,0,14,161,160.5,6,10,120,0,15,80.7,78.0,79.9,,19.3,62.4,81.0,47.3,71,1,16,3,37,42,0,0,5,39,0,256,161,4.47,7.1,0.43,21
Rod Robinson II,173542,HB,UAB,2,35,13,0,0.0,0,0,173,1,2,13,110,127.4,4,10,321,0,13,80.3,83.8,79.9,,79.2,52.1,83.0,55.4,14,0,14,2,15,43,0,0,3,37,0,173,110,3.14,4.9,0.93,22
DeSean Bishop,174717,HB,TENNESSEE,2,34,7,5,48.0,117,0,244,0,1,7,149,100.2,9,12,307,1,17,48.9,84.9,77.6,,66.8,61.9,82.2,76.3,33,0,15,1,19,37,0,0,1,35,3,244,149,4.38,7.2,0.79,17
Keveun Mason,204323,HB,TEMPLE,2,34,5,4,48.7,114,0,234,0,0,5,129,51.3,6,9,306,0,11,79.8,86.3,78.1,,17.8,70.6,86.3,73.3,38,0,36,3,17,42,0,0,3,37,2,234,129,3.79,6.9,2.12,23
Braxton Woodson,175276,QB,NAVY,2,34,9,3,36.8,111,0,232,0,0,9,114,122.0,8,15,237,1,15,77.5,78.7,78.1,45.0,,,83.7,60.0,48,2,0,0,0,67,70,5,0,29,4,302,124,3.65,8.9,,9
Jeremy Payne,183837,HB,TCU,2,34,12,2,36.2,80,0,221,0,3,12,165,182.0,6,8,305,1,9,51.7,76.0,0.0,,80.4,61.7,78.5,60.0,48,1,33,6,39,36,0,0,6,40,0,221,165,4.85,6.5,0.85,25
Liam Szarka,197814,QB,AIR FORCE,2,33,4,0,0.0,0,0,124,0,0,3,72,24.0,2,11,101,0,10,78.0,76.1,39.6,60.3,62.2,,76.1,60.0,12,1,0,0,0,86,22,3,0,30,3,146,78,2.36,4.4,,11
Justice Haynes,172379,HB,GA TECH,2,33,12,2,24.1,35,0,145,0,2,12,115,122.0,5,9,176,0,21,79.8,80.5,79.9,,81.4,72.1,79.7,59.9,20,0,40,7,40,39,0,0,8,40,1,145,115,3.48,4.4,1.0,11
PJ Martin,172310,HB,S ALABAMA,2,33,4,2,23.9,34,0,142,0,6,4,103,82.1,4,10,288,0,9,79.8,77.7,77.5,,56.6,71.8,77.7,56.9,18,0,34,5,27,40,0,0,5,38,2,142,103,3.12,4.3,1.26,24
Ethan Ervin,199664,HB,FAU,2,33,2,0,0.0,0,0,117,0,0,2,83,15.2,1,10,165,0,18,79.7,65.7,77.4,,39.1,52.1,67.5,60.0,11,0,0,0,23,36,0,0,0,33,1,117,83,2.52,3.5,0.0,14
J'Koby Williams,191359,HB,TEXAS TECH,2,33,7,1,20.3,38,0,187,0,4,7,98,76.0,4,11,315,0,11,79.5,73.0,78.4,,41.8,81.8,67.5,58.4,38,0,73,10,27,38,0,0,10,43,2,187,98,2.97,5.7,2.7,21
Manny Covey,173029,HB,MEMPHIS,3,32,7,3,41.8,69,0,165,0,1,7,99,75.0,4,7,218,0,27,79.7,69.9,77.4,,43.4,56.1,71.0,59.4,36,0,2,1,12,35,0,0,1,33,0,165,99,3.09,5.2,0.17,5
Amareon Blue,198384,HB,E MICHIGAN,3,31,11,3,50.0,88,0,176,0,1,11,100,107.5,4,9,160,0,7,79.4,70.6,78.9,,58.5,61.5,70.5,73.7,50,0,34,5,34,41,0,0,5,36,1,176,100,3.23,5.7,1.0,24
Hollywood Smothers,173719,HB,TEXAS,2,31,7,1,31.7,45,0,142,0,0,7,99,62.1,3,12,311,1,15,79.1,73.8,79.0,,75.9,72.7,73.7,41.4,45,0,43,5,25,35,0,0,6,36,2,142,99,3.19,4.6,1.72,14
Ajay Allen,156470,HB,W KENTUCKY,2,31,12,2,36.4,43,0,118,2,0,12,101,115.0,4,11,346,0,21,79.3,67.1,78.7,,47.1,37.3,75.0,55.9,23,0,5,3,28,37,0,0,7,34,2,118,101,3.26,3.8,0.18,10
Mason McKenzie,207982,QB,BOSTON COL,2,31,4,1,9.5,18,0,45,0,0,0,10,0.0,10,13,121,1,3,56.2,58.0,48.0,51.3,,,67.8,60.0,19,1,0,0,0,46,145,19,0,12,1,190,68,2.19,6.1,,4
Bryson Roland,218068,HB,LA MONROE,2,31,7,3,37.5,48,0,128,0,0,7,67,47.3,4,8,209,0,6,79.3,71.0,77.4,,78.5,54.7,70.4,74.9,18,0,8,1,16,38,0,0,2,32,0,128,67,2.16,4.1,0.5,24
Godspower Nwawuihe,204716,HB,ARMY,2,31,3,0,0.0,0,0,147,0,0,3,95,28.7,5,10,114,0,19,79.3,71.0,79.2,,20.4,70.9,73.1,46.3,13,0,4,1,7,50,0,0,1,32,2,147,95,3.06,4.7,0.57,8
Elijah Faulkner,199784,HB,UMASS,2,30,5,1,19.4,26,0,134,0,0,5,73,38.0,4,8,216,0,19,79.3,72.4,77.6,,78.5,69.9,70.1,59.1,26,0,23,2,14,35,0,0,2,32,0,134,73,2.43,4.5,1.64,11
Lee Beebe Jr.,163009,HB,INDIANA,2,30,6,2,26.2,39,0,149,0,0,6,91,60.7,4,8,190,0,13,79.4,73.9,76.4,,82.7,54.8,72.3,59.3,21,0,0,0,11,34,0,0,0,30,0,149,91,3.03,5.0,0.0,15
Jacurri Brown,156344,QB,RICE,2,30,10,1,23.2,32,0,99,0,0,7,77,79.7,5,8,275,4,24,21.0,61.8,78.4,69.5,,,55.6,60.0,32,0,0,0,0,76,39,4,0,26,0,138,114,3.8,4.6,,1
Telly Johnson Jr.,188420,HB,N ILLINOIS,2,30,5,0,0.0,0,0,101,0,0,5,81,39.7,3,10,254,0,7,79.3,70.1,78.7,,81.4,59.0,70.0,78.1,14,0,13,4,39,33,0,0,5,34,1,101,81,2.7,3.4,0.33,23
Angel Flores,164493,QB,C MICHIGAN,2,30,4,1,30.9,50,0,142,0,0,3,99,40.7,3,8,134,1,19,77.1,73.9,77.2,60.1,,,72.8,60.0,50,0,0,0,0,47,20,3,0,27,1,162,115,3.83,5.4,,7
Carson Hansen,174669,HB,PENN STATE,2,30,6,0,0.0,0,0,132,0,0,6,100,62.5,2,6,266,0,18,79.1,67.6,77.4,,50.1,57.4,68.7,,13,0,13,2,27,30,0,0,2,32,0,132,100,3.33,4.4,0.48,12
Torrance Burgess Jr.,163031,HB,TEXAS ST,2,30,16,1,35.1,65,0,185,0,0,16,172,295.9,5,7,314,0,16,79.5,74.8,77.3,,83.7,54.7,74.3,56.3,65,0,6,1,16,35,0,0,1,31,0,185,172,5.73,6.2,0.38,14
Kewan Lacy,190221,HB,OLE MISS,2,30,10,2,30.4,45,0,148,1,1,10,108,113.1,4,14,226,0,12,79.1,80.4,78.6,,77.8,61.1,82.3,57.7,28,0,18,5,33,35,0,0,9,35,3,148,108,3.6,4.9,0.55,18
Aneyas Williams,184108,HB,NOTRE DAME,2,29,5,1,13.4,16,0,119,1,1,5,95,65.5,3,9,258,0,6,79.4,63.3,77.9,,79.3,42.9,65.1,60.0,16,0,11,1,21,32,0,0,2,30,2,119,95,3.28,4.1,0.52,23
Bam McReynolds,157876,HB,UAB,2,29,13,1,20.6,27,0,131,0,1,13,82,127.7,2,6,321,0,5,78.9,84.0,78.0,,44.6,78.8,80.4,59.1,27,0,25,2,8,39,0,0,4,31,1,131,82,2.83,4.5,3.13,24
Jadan Baugh,184417,HB,FLORIDA,2,29,17,5,70.7,195,0,276,0,0,17,173,349.7,7,12,163,0,14,79.1,93.2,78.5,,24.6,52.5,93.9,60.0,75,0,0,0,22,31,0,0,0,29,5,276,173,5.97,9.5,0.0,15
Jalen Buckley,163158,HB,W MICHIGAN,2,29,3,0,0.0,0,0,90,0,0,3,64,22.1,3,10,347,0,13,78.9,72.6,77.5,,76.3,61.1,70.7,74.6,11,0,9,1,17,42,0,0,2,30,3,90,64,2.21,3.1,0.53,15
Waymond Jordan,199407,HB,USC,3,29,12,3,28.4,46,0,162,0,1,12,97,135.9,8,11,326,1,16,47.9,74.4,77.6,,78.2,39.3,77.5,59.8,16,0,17,3,25,34,0,0,3,32,1,162,97,3.34,5.6,0.68,11
Isaac Brown,183312,HB,LOUISVILLE,2,29,10,1,26.8,26,0,97,0,3,10,66,92.5,2,6,210,0,11,79.1,73.8,79.4,,81.4,73.7,71.2,57.8,26,0,32,3,17,39,0,0,3,32,0,97,66,2.28,3.3,1.88,17
Bo Jackson,199864,HB,OHIO STATE,2,28,12,1,41.4,65,0,157,1,2,12,118,178.8,4,7,260,0,8,78.7,75.9,78.8,,80.7,58.0,78.8,60.0,65,0,50,5,34,29,0,0,6,33,1,157,118,4.21,5.6,1.47,20
Damari Alston,157037,HB,TULSA,2,28,5,1,24.2,29,0,120,0,2,5,92,69.7,2,7,320,0,19,78.9,74.9,79.3,,87.5,83.5,70.1,56.9,29,0,41,5,24,36,0,0,8,33,2,120,92,3.29,4.3,1.71,9
Luke Weaver,198494,QB,S JOSE ST,3,28,3,0,0.0,0,0,56,0,0,1,26,10.2,3,7,285,2,5,45.5,78.3,59.0,85.3,62.2,,52.4,60.0,12,3,0,0,0,92,50,12,0,16,1,106,61,2.18,3.8,,5
Scottre Humphrey,176767,HB,NEW MEXICO,2,28,7,3,35.5,60,0,169,0,0,7,120,107.1,5,10,241,1,14,44.8,67.1,77.6,,30.6,54.0,68.2,57.7,25,0,0,0,10,37,0,0,0,28,3,169,120,4.29,6.0,0.0,13
Ca'Lil Valentine,183515,HB,ILLINOIS,2,28,4,2,44.2,68,0,154,0,1,4,66,39.3,2,7,187,0,5,79.1,69.2,77.6,,50.4,59.1,70.0,60.0,51,0,13,2,19,31,0,0,2,30,1,154,66,2.36,5.5,0.68,22
Dominic Kelley,205190,HB,NEVADA,2,28,8,3,54.7,129,0,236,1,0,8,101,99.5,6,12,239,0,16,78.7,76.4,79.0,,48.8,44.2,80.0,56.3,72,0,9,1,15,38,0,0,3,29,2,236,101,3.61,8.4,0.6,11
Jaquari Lewis,198096,HB,APP STATE,2,28,9,0,0.0,0,0,140,0,0,9,100,110.8,6,6,108,0,12,78.9,70.9,79.1,,57.2,53.7,73.3,58.1,14,0,4,1,27,39,0,0,1,29,2,140,100,3.57,5.0,0.15,16
Lanear McCrary Jr.,181470,HB,GA STATE,2,28,7,2,21.0,37,0,176,0,0,7,134,115.5,7,11,175,1,4,43.4,71.3,77.0,,75.9,55.5,72.2,56.9,19,0,2,1,21,41,0,0,1,29,2,176,134,4.79,6.3,0.1,23
Sire Gaines,184229,HB,BOISE ST,2,28,4,2,25.8,34,0,132,0,3,4,76,61.3,3,8,120,0,17,78.9,72.1,79.0,,84.3,74.5,71.1,50.0,18,0,48,3,24,38,0,0,3,31,1,132,76,2.71,4.7,2.0,11
Duncan Brune,184113,HB,OHIO,2,27,6,0,0.0,0,0,98,0,0,6,81,62.1,1,6,259,0,18,78.9,57.2,79.0,,82.3,60.7,56.0,55.2,12,0,23,2,32,37,0,0,2,29,0,98,81,3.0,3.6,0.72,9
Fluff Bothwell,190075,HB,MISS STATE,2,27,8,1,18.2,30,0,165,0,2,8,129,164.8,4,9,227,0,14,78.4,80.5,77.3,,19.0,66.5,85.7,69.6,30,0,19,2,36,32,0,0,3,29,2,165,129,4.78,6.1,0.53,13
Rueben Owens II,172590,HB,TEXAS A&M,2,27,3,1,13.4,15,0,112,0,0,3,78,28.9,2,7,312,0,19,78.9,74.5,78.3,,70.8,61.4,74.5,68.2,15,0,32,3,30,33,0,0,3,30,1,112,78,2.89,4.1,1.07,8
LJ Martin,175035,HB,BYU,2,27,5,3,34.9,53,0,152,0,1,5,115,85.2,4,9,128,0,3,79.1,78.4,78.9,,81.0,60.8,77.8,74.1,20,0,32,3,29,40,0,0,4,30,0,152,115,4.26,5.6,1.1,24
Rodney Fields Jr.,188722,HB,KANSAS ST,2,27,1,3,59.2,122,0,206,0,0,1,62,8.2,6,12,199,0,15,78.5,77.7,77.2,,61.2,52.9,81.2,68.2,75,0,3,1,36,35,0,0,1,28,2,206,62,2.3,7.6,0.08,12
Daniel Hill,184536,HB,ALABAMA,2,27,6,2,31.1,47,0,151,0,2,6,121,115.7,4,9,103,0,14,78.4,76.7,78.7,,53.6,58.8,79.5,67.3,31,0,26,4,30,33,0,0,5,31,3,151,121,4.48,5.6,0.87,13
Michael Hawkins Jr.,184595,QB,W VIRGINIA,2,27,10,3,58.3,120,0,206,0,0,10,75,102.9,5,9,343,1,7,51.1,89.0,78.7,86.6,,,73.2,60.0,71,0,0,0,0,84,0,0,0,27,3,206,75,2.78,7.6,,17
Samuel Harris,200065,HB,WYOMING,2,27,2,1,13.5,15,0,111,0,1,2,56,20.7,3,7,351,1,13,44.6,55.1,78.4,,70.3,56.7,55.4,58.1,15,0,9,3,26,37,0,0,4,30,1,111,56,2.07,4.1,0.35,14
Byrum Brown,156206,QB,AUBURN,2,26,4,1,15.2,21,0,63,0,0,3,68,53.7,6,10,115,0,9,75.7,78.5,80.2,69.9,,89.3,74.0,60.0,21,0,5,1,1,66,75,7,1,20,1,138,87,3.35,5.3,5.0,5
Turbo Richard,190199,HB,INDIANA,2,26,13,3,36.7,61,0,166,0,0,13,123,219.6,6,11,190,0,12,78.4,79.3,75.0,,73.5,69.2,76.4,60.0,23,0,43,2,7,27,0,0,2,28,3,166,123,4.73,6.4,6.14,13
Damon Ferguson Jr.,218779,HB,PITTSBURGH,2,26,2,0,0.0,0,0,81,0,1,2,55,19.8,2,4,268,0,9,78.2,66.7,76.4,,32.6,76.6,63.1,59.4,13,0,49,6,29,29,0,0,7,32,1,81,55,2.12,3.1,1.69,16
Iverson Howard,198726,HB,MARYLAND,2,26,8,1,12.4,15,0,121,0,1,8,101,116.5,3,11,215,0,14,78.2,75.5,77.8,,39.1,64.3,77.5,58.8,15,0,15,4,22,29,0,0,4,30,3,121,101,3.88,4.7,0.68,11
Keenan Phillips,199183,HB,S ALABAMA,2,26,8,1,14.0,16,0,114,0,0,8,78,82.8,2,5,288,0,10,79.0,69.8,77.7,,79.1,57.8,71.4,54.0,16,0,1,3,25,34,0,0,3,29,0,114,78,3.0,4.4,0.04,16
Alton McCaskill,144253,HB,SM HOUSTON,2,26,6,1,24.0,24,0,100,3,0,6,71,49.7,3,8,281,0,11,78.2,60.0,78.6,,40.3,35.2,68.8,59.0,24,0,11,7,43,29,0,0,10,33,0,100,71,2.73,3.8,0.26,11
Gi'Bran Payne,156963,HB,CINCINNATI,2,26,6,4,53.3,112,0,210,0,0,6,138,113.7,5,8,138,1,5,42.6,68.2,78.1,,80.5,75.2,65.4,58.7,40,0,14,2,15,33,0,0,2,28,2,210,138,5.31,8.1,0.93,19
Micah Welch,183887,HB,COLORADO,2,26,7,2,42.7,70,0,164,0,0,7,127,126.6,4,9,143,0,19,78.2,84.0,78.3,,80.8,64.1,82.0,58.4,55,0,13,1,13,30,0,0,1,27,2,164,127,4.88,6.3,1.0,6
Gavin Griffin,216313,HB,TROY,2,26,7,4,61.3,84,0,137,0,0,7,83,85.9,4,6,318,1,15,41.6,68.0,0.0,,48.6,54.9,70.3,58.4,25,1,0,0,9,32,0,0,0,26,0,137,83,3.19,5.3,0.0,11
Jason Collins Jr.,173819,HB,USF,2,26,4,0,0.0,0,0,99,0,0,4,71,42.0,3,6,327,0,14,78.2,64.8,77.7,,74.4,54.2,63.7,76.4,12,0,0,0,14,34,0,0,0,26,0,99,71,2.73,3.8,0.0,12
Javen Jacobs,157190,HB,UTAH ST,2,26,2,0,0.0,0,0,77,0,0,2,63,15.6,1,4,329,0,12,81.2,64.9,82.4,,75.5,59.4,66.5,53.8,11,0,35,5,60,41,0,0,6,31,0,77,63,2.42,3.0,0.58,12
Kamari Moulton,170168,HB,IOWA,2,26,7,4,54.2,130,0,240,0,1,7,141,135.6,7,9,192,0,3,78.5,79.9,78.8,,25.6,71.0,83.7,50.5,50,0,31,6,32,32,0,0,7,32,2,240,141,5.42,9.2,0.97,23
Kam Davis,183297,HB,LIBERTY,2,26,5,1,22.0,26,0,118,0,0,5,80,57.0,3,10,206,0,8,78.2,72.6,75.5,,39.4,58.6,72.2,60.0,26,0,2,1,8,28,0,0,2,27,0,118,80,3.08,4.5,0.25,18
Deuce Lawrence,213744,HB,WAKE,2,26,5,0,0.0,0,0,99,0,0,5,85,58.4,2,7,339,0,8,78.4,72.2,76.9,,73.3,66.4,70.9,57.4,14,0,7,2,10,34,0,0,2,28,1,99,85,3.27,3.8,0.7,18
Austyn Dendy,190215,HB,BOWL GREEN,2,26,1,1,20.5,17,0,83,1,0,1,72,10.7,1,6,122,1,15,42.7,53.9,77.4,,42.5,31.5,58.2,56.7,17,0,0,0,11,33,0,0,1,26,1,83,72,2.77,3.2,0.0,11
Jahiem White,173192,HB,N TEXAS,2,26,16,3,44.3,82,0,185,1,5,16,134,309.2,7,10,251,0,9,78.9,76.2,0.0,,79.7,74.3,78.4,55.1,43,2,70,9,36,43,0,0,11,35,2,185,134,5.15,7.1,1.94,17
Isaiah Marshall,183809,QB,KANSAS,2,25,4,0,0.0,0,0,60,0,0,2,32,16.8,5,7,198,4,16,25.3,59.4,79.7,64.0,,89.5,49.8,60.3,13,0,6,1,1,65,42,6,1,20,0,102,64,2.56,4.1,6.0,1
Kedrick Reescano,172525,HB,ARIZONA,2,25,10,1,20.6,20,0,97,0,1,10,80,125.7,1,8,109,0,10,78.7,73.3,78.7,,80.2,58.8,75.3,54.9,20,0,22,3,30,33,0,0,3,28,2,97,80,3.2,3.9,0.73,15
Bryce Underwood,198795,QB,MICHIGAN,2,25,9,1,26.6,38,0,107,0,0,7,85,122.9,4,7,222,4,17,24.1,53.4,38.3,45.0,,,66.6,60.4,38,1,0,0,0,66,36,3,0,22,2,143,92,3.68,5.7,,1
Grady Brosterhous,156379,QB,UTAH ST,2,25,5,0,0.0,0,0,35,0,0,2,34,34.7,6,6,329,0,9,74.3,47.7,77.8,39.3,,,64.7,60.0,17,0,0,0,0,23,101,11,0,14,0,136,110,4.4,5.4,,2
Kenyon Clay,156837,HB,ARK STATE,2,25,2,0,0.0,0,0,99,0,2,2,62,34.2,2,9,113,0,10,78.0,71.9,79.1,,36.0,67.2,73.2,58.7,11,0,89,4,29,31,0,0,5,29,2,99,62,2.48,4.0,3.07,14
Aiden Flora,191300,HB,IOWA STATE,2,25,2,2,38.6,51,0,132,0,0,2,108,33.2,4,4,193,0,17,80.7,74.0,77.7,,73.9,59.9,73.6,60.0,34,0,3,1,17,26,0,0,1,26,1,132,108,4.32,5.3,0.18,8
Davian Jackson,205091,HB,TEXAS ST,2,25,6,2,24.2,31,0,128,0,0,6,71,65.5,4,6,314,0,13,78.2,68.9,76.3,,80.2,62.0,67.6,57.3,16,0,24,1,13,33,0,0,1,26,2,128,71,2.84,5.1,1.85,12
Dierre Hill Jr.,199870,HB,OREGON,2,25,5,0,0.0,0,0,110,0,5,5,85,113.3,4,5,264,1,9,78.0,68.2,77.6,,84.3,62.5,68.5,58.8,14,0,14,5,33,28,0,0,7,30,0,110,85,3.4,4.4,0.42,16
Makhi Hughes,158417,HB,HOUSTON,2,25,7,1,12.7,18,0,142,0,2,7,98,130.7,4,12,182,1,17,41.9,74.9,77.4,,29.0,63.3,75.0,58.5,18,0,8,2,13,32,0,0,2,27,2,142,98,3.92,5.7,0.62,7
Caden Knighten,200116,HB,BAYLOR,2,25,10,1,15.8,15,0,95,0,2,10,71,126.2,2,5,118,0,14,78.3,75.8,76.8,,77.1,61.6,75.8,60.0,15,0,17,2,22,27,0,0,3,27,1,95,71,2.84,3.8,0.77,11
EJ Colson Jr.,190335,QB,UTEP,2,24,7,0,0.0,0,0,62,0,0,6,72,149.5,4,5,330,0,9,74.8,66.6,78.1,58.8,,60.0,69.2,60.0,13,0,0,0,1,47,35,7,0,17,1,97,93,3.88,4.0,0.0,6
Quinn Henicle,190064,QB,DOMINION,2,24,4,2,47.0,93,0,144,0,0,3,23,19.1,9,11,263,3,5,29.5,80.4,39.9,64.4,,,84.8,60.0,76,1,0,0,0,61,54,5,0,19,3,198,39,1.63,8.3,,10
Jamar Curtis,159741,HB,SACRAMENTO,3,24,4,1,17.5,18,0,103,0,0,4,91,56.2,3,6,279,0,10,78.1,70.3,78.1,,51.6,55.8,74.4,59.5,18,0,12,3,45,29,0,0,4,27,1,103,91,3.79,4.3,0.27,14
Jeremiah Cobb,172443,HB,AUBURN,2,24,3,2,24.2,31,0,128,0,0,3,79,36.6,3,7,115,1,13,41.5,69.8,78.0,,76.2,60.3,67.2,83.5,16,0,19,3,32,38,0,0,3,27,1,128,79,3.29,5.3,0.59,11
George Pettaway,156351,HB,JAMES MAD,2,24,9,1,36.8,32,0,87,2,0,9,79,123.4,1,7,197,1,8,40.4,55.2,78.0,,75.6,29.1,61.8,56.4,32,0,0,0,21,32,0,0,2,24,4,87,79,3.29,3.6,0.0,15
Antonio Martin,156308,HB,MIDDLE TN,2,24,5,2,36.0,45,0,125,1,2,5,98,109.9,3,6,224,0,8,77.7,64.8,77.8,,77.8,48.5,68.1,59.4,26,1,13,2,34,27,0,0,3,26,0,125,98,4.08,5.2,0.38,16
