player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mac Uihlein,145047,LB,NWESTERN,12,20,0,67.9,0,1,256,0,0,68.6,69.6,83.4,61.5,68.8,49.9,2,6,0,4,52.0,19.1,21,0,0,53.7,19,0,0,579,2,341,686,5,1,0,4,0,0,681,21,324,99,39,69,6,28,8,0,233,131,12.3
Aidan Hubbard,145048,ED,NWESTERN,10,7,0,100.0,0,0,256,0,0,64.5,67.2,85.1,67.6,61.2,60.8,3,17,0,0,0.0,23.3,7,0,0,79.2,1,5,0,2,0,20,323,320,0,5,274,41,0,3,163,140,0,17,16,3,1,25,0,0,0,0.0
Najee Story,145049,DI,NWESTERN,12,12,1,,0,0,256,0,0,65.6,67.8,83.4,60.5,66.5,62.9,2,9,0,1,,10.7,3,0,0,0.0,0,1,0,2,0,2,372,370,14,329,1,26,0,2,180,190,0,11,13,0,0,12,0,0,0,
Carmine Bastone,145050,DI,NWESTERN,12,13,1,,0,0,256,0,0,56.6,68.2,84.1,63.9,69.0,26.6,1,16,0,0,,32.5,13,0,0,0.0,0,3,0,0,0,3,429,428,30,391,2,5,0,1,216,210,0,13,14,2,0,20,0,0,0,
Ore Adeyi,145051,CB,NWESTERN,10,3,0,50.0,0,0,256,0,0,61.8,60.0,84.5,60.0,48.9,42.2,0,0,0,1,35.0,23.8,5,3,0,57.8,12,0,0,12,263,182,309,25,0,0,25,0,0,284,1,126,8,0,13,0,24,0,0,181,22,15.1
Jayden Ballard,145054,WR,WISCONSIN,1,0,0,,0,0,349,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jantzen Dunn,145068,CB,KENTUCKY,8,2,0,42.9,0,0,202,0,0,59.2,59.7,80.2,60.7,60.3,66.2,0,1,0,0,14.0,11.1,1,0,0,53.3,3,0,0,14,6,74,108,1,0,0,1,0,5,107,5,29,80,3,6,1,7,1,0,26,12,8.7
Reid Carrico,145069,LB,W VIRGINIA,12,19,0,81.8,0,0,343,1,0,57.6,62.6,85.5,69.5,60.0,59.3,5,14,0,0,54.0,16.9,13,1,0,125.6,18,5,0,458,0,205,520,24,0,0,24,0,3,496,82,233,33,34,45,3,22,24,1,231,209,12.8
Andre Turrentine,145072,S,TENNESSEE,12,19,0,64.0,0,0,307,0,0,59.5,57.8,86.3,57.6,53.5,63.6,1,0,0,1,49.0,15.7,11,0,1,87.4,16,0,0,294,0,393,709,5,0,0,5,0,299,704,14,302,111,8,40,0,25,1,1,212,76,13.3
Jackson Kuwatch,145075,LB,MIAMI OH,12,18,0,61.5,0,0,221,0,0,65.3,78.5,86.6,67.0,81.9,67.3,2,7,0,0,17.0,11.3,9,1,0,80.0,8,5,0,486,0,214,559,57,0,0,56,1,0,502,109,236,16,34,53,4,13,14,0,83,30,10.4
Jordan van den Berg,145085,DI,GA TECH,12,3,0,,0,0,176,0,0,58.6,73.9,85.6,61.9,79.5,58.5,5,21,0,0,,17.2,5,0,0,0.0,0,3,0,3,0,0,514,510,133,345,3,29,0,4,291,223,0,18,21,9,0,29,0,0,0,
Liam Clifford,145089,WR,PENN STATE,1,0,0,,0,0,266,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Davon Townley Jr.,145091,ED,MO STATE,12,6,4,0.0,1,0,230,0,0,68.2,63.3,0.0,60.8,67.6,59.1,0,12,0,1,,15.4,4,0,5,0.0,0,2,0,1,0,7,370,369,1,2,340,26,0,1,209,154,0,16,16,2,1,14,0,0,0,
Dominic DeLuca,145095,LB,PENN STATE,12,23,0,76.2,0,0,266,0,0,58.8,65.9,47.4,61.1,71.6,63.9,1,6,0,0,14.0,14.0,12,2,1,87.4,16,2,0,415,2,200,495,34,0,0,34,0,0,461,42,253,44,28,51,4,21,9,0,110,67,6.9
Zakee Wheatley,145099,S,PENN STATE,12,26,1,70.0,0,0,266,1,0,83.5,85.9,86.8,69.8,82.7,75.8,2,2,0,1,8.0,11.5,11,1,0,69.2,7,0,0,253,1,325,658,3,0,0,3,0,316,655,17,316,84,23,59,2,10,4,1,36,22,5.1
Rodney McGraw,145101,ED,W MICHIGAN,12,11,0,100.0,0,1,347,2,0,55.2,67.8,67.2,66.5,68.3,68.8,5,18,0,0,21.0,16.2,6,0,1,158.3,1,5,0,5,0,12,431,426,10,76,287,53,0,5,227,192,0,21,20,2,1,28,1,21,26,21.0
Yannis Karlaftis,145120,LB,NWESTERN,5,4,0,50.0,0,0,256,0,0,60.0,60.4,74.6,78.4,55.1,62.0,1,2,0,0,12.0,16.7,2,1,0,62.5,2,0,0,41,0,23,68,4,0,0,4,0,0,64,4,41,23,1,6,0,4,3,0,18,7,9.0
Rickey Smith,145122,CB,MIDDLE TN,5,2,0,76.9,0,0,224,0,0,42.9,48.9,81.2,51.2,71.2,51.9,0,0,0,0,36.0,20.0,2,0,0,143.1,10,0,0,7,0,48,106,2,0,0,2,0,1,104,7,51,95,2,6,0,13,0,1,160,29,16.0
Khordae Sydnor,145124,ED,VANDERBILT,12,11,1,100.0,0,0,333,1,0,61.0,71.9,88.9,64.6,76.3,45.8,6,25,0,0,16.0,29.7,11,0,0,118.8,1,3,0,9,0,28,551,542,0,44,463,35,0,9,326,197,0,17,15,4,1,34,0,16,0,16.0
Don Munnerlyn,145126,ED,UTSA,11,3,1,100.0,0,0,331,0,0,48.7,53.6,46.3,58.4,57.4,40.9,1,3,0,0,16.0,33.3,2,0,1,118.8,4,1,0,12,0,35,218,184,0,0,184,0,1,34,83,100,21,1,1,0,4,5,0,50,36,12.5
Al-Shadee Salaam,145129,CB,RUTGERS,7,3,0,75.0,1,0,278,0,0,50.3,52.6,0.0,55.4,75.7,71.8,0,0,0,0,25.0,9.1,1,1,2,105.2,9,0,0,3,122,76,133,5,0,0,5,0,0,128,1,56,3,0,7,0,12,0,0,117,25,13.0
Jordan Thompson,145140,DI,RUTGERS,12,9,0,,0,0,278,0,0,70.9,61.8,89.1,52.7,63.4,47.2,1,6,0,0,,18.2,6,0,0,0.0,0,1,0,1,0,8,353,352,215,54,77,6,0,1,178,167,0,10,18,2,0,8,0,0,0,
Austin Dean,145145,LB,RUTGERS,3,0,0,0.0,0,0,278,0,0,49.3,47.9,74.7,59.2,58.8,26.0,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,11,0,3,15,4,0,0,4,0,0,11,1,11,0,0,1,0,1,1,0,0,0,
Zaire Angoy,145149,DI,RUTGERS,12,2,1,,0,0,278,0,0,62.4,62.8,31.9,60.1,64.0,26.4,1,2,0,0,,36.4,4,0,2,0.0,0,0,0,0,0,1,332,332,4,320,4,4,0,0,146,185,0,5,5,0,0,3,0,0,0,
Cam'Ron Stewart,145151,ED,TEMPLE,12,4,1,,0,1,306,0,0,63.8,88.0,31.4,90.4,77.8,58.0,5,30,0,0,,22.6,7,0,2,0.0,0,4,0,3,0,6,290,286,0,2,284,0,0,4,144,140,1,19,20,6,0,39,0,0,0,
Henry Hughes Jr.,145152,DI,RUTGERS,6,0,0,,0,0,278,1,0,,50.6,78.3,57.1,49.9,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,35,35,13,22,0,0,0,0,10,25,0,0,1,0,0,0,0,0,0,
Keshon Griffin,145153,DI,RUTGERS,12,3,0,,0,0,278,0,0,61.1,63.4,59.6,64.9,61.6,42.6,1,9,0,0,,21.4,3,0,1,0.0,0,0,0,0,0,0,305,305,137,165,1,2,0,0,142,163,0,5,8,2,0,10,0,0,0,
Owen Arnett,145161,CB,WISCONSIN,1,0,0,0.0,0,0,349,0,0,50.7,49.8,73.1,,,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,7,0,0,0,1,0,0,0,0,
T.J. Bollers,145165,DI,CAL,11,8,0,,0,0,130,0,0,60.0,62.8,83.5,61.6,61.3,58.8,2,6,0,0,,10.5,4,0,1,0.0,0,1,0,0,0,0,438,437,1,326,8,102,0,1,208,230,0,18,26,1,0,9,0,0,0,
Grover Bortolotti,145166,HB,WISCONSIN,2,0,0,,0,0,349,0,0,,60.0,60.0,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,
Ricardo Hallman,145169,CB,WISCONSIN,12,1,0,67.4,0,0,349,0,0,72.4,71.0,85.8,,56.0,51.4,0,0,0,2,37.0,19.5,8,4,1,97.6,31,0,0,23,684,410,713,0,0,0,0,0,0,713,0,303,4,7,32,0,46,0,3,395,50,12.7
Mike Jarvis,145171,DI,LIBERTY,12,8,1,,1,0,206,0,0,58.6,56.8,48.8,56.3,58.6,48.6,2,10,0,0,,16.0,4,0,2,0.0,0,0,0,1,0,1,454,453,241,211,0,1,0,1,209,244,0,10,13,1,0,12,0,0,0,
Darryl Peterson,145175,ED,WISCONSIN,12,9,3,100.0,0,1,349,0,0,59.4,81.0,21.1,82.3,77.8,61.6,3,16,0,0,24.0,17.9,7,0,3,118.8,1,8,0,1,0,6,385,384,0,41,273,70,0,1,226,153,0,22,23,5,1,27,0,24,17,24.0
Garrison Solliday,145181,LB,WISCONSIN,1,0,0,,0,0,349,0,0,60.0,73.7,68.4,79.8,60.0,73.6,0,1,0,0,,,0,0,0,0.0,0,1,0,4,0,1,4,0,0,0,0,0,0,4,2,1,0,1,0,0,0,2,0,0,0,
Jayden Williams,145199,S,UCF,2,3,0,50.0,0,0,323,0,0,65.0,68.1,79.2,,72.1,47.2,0,0,0,0,4.0,30.0,3,0,0,56.3,1,0,0,31,1,45,84,0,0,0,0,0,18,84,0,39,34,3,4,0,2,0,0,4,5,4.0
Jacob Merrifield,145209,DI,USF,12,4,1,,0,0,327,0,0,63.6,62.2,82.1,62.1,58.2,44.8,0,4,0,0,,25.0,4,0,1,0.0,0,2,0,0,0,0,277,277,5,223,0,49,0,0,132,145,0,7,8,1,0,6,0,0,0,
Ross Fournet,145218,WR,FIU,2,0,0,,0,0,166,0,0,,60.0,60.0,60.0,60.0,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,
Deuce Blades II,145225,CB,FIU,10,3,0,60.0,1,0,166,1,0,77.5,79.6,85.1,69.7,80.2,77.2,0,1,0,1,46.0,6.9,2,4,1,87.6,24,0,0,29,522,327,582,1,0,0,1,0,13,581,3,252,16,7,24,0,40,1,2,281,94,11.7
Demetrius Hill,145227,S,FIU,11,5,0,20.0,0,0,166,0,0,69.1,62.4,80.4,57.5,48.9,49.9,0,1,0,0,3.0,22.2,4,1,0,39.6,1,0,0,65,1,74,142,5,0,0,5,0,52,137,4,64,19,2,9,0,5,1,0,3,0,3.0
Keegan Davis,145234,ED,FIU,12,8,0,,2,0,166,0,0,60.3,58.0,61.0,61.0,54.7,55.7,3,26,0,0,,18.5,5,0,2,0.0,0,6,0,8,0,5,628,617,0,3,582,32,0,11,371,252,2,17,14,0,0,35,0,0,0,
Jordan Guerad,145236,DI,LOUISVILLE,12,10,4,,0,0,210,1,0,64.9,80.2,84.8,72.9,77.9,64.6,4,12,0,1,,6.9,2,0,0,0.0,0,3,0,0,0,0,456,456,81,333,5,37,0,0,264,192,0,18,17,2,0,19,0,0,0,
J'Dan Burnett,145260,ED,TULSA,12,6,1,,0,1,320,0,0,63.6,79.2,52.7,84.8,69.0,80.9,1,18,0,0,,4.3,1,0,2,0.0,0,7,0,1,0,1,526,525,0,15,385,125,0,1,251,274,0,19,16,4,0,26,0,0,0,
Chuck Montgomery,145265,WR,SO MISS,1,0,0,,0,0,296,0,0,60.0,62.6,73.9,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jaydyn Johnson,145286,LB,MARSHALL,3,0,0,100.0,0,0,214,0,0,74.2,78.3,72.3,55.4,72.9,78.7,0,1,0,0,7.0,0.0,0,0,0,95.8,1,0,0,18,0,5,18,0,0,0,0,0,0,18,3,10,0,3,4,0,1,1,0,7,10,7.0
Elijah Metcalf,145307,WR,SO MISS,1,0,0,,0,0,296,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jakobe Thomas,145309,S,MIAMI FL,13,11,0,61.5,0,2,220,2,0,88.5,84.2,86.6,87.3,62.1,48.1,1,8,1,4,65.0,22.9,16,4,2,59.1,24,3,0,220,2,321,603,24,0,0,24,0,277,579,33,249,79,18,43,1,39,12,2,264,103,11.0
Parker Hughes,145312,LB,MIDDLE TN,12,26,0,67.4,0,1,224,0,0,69.7,74.7,85.0,61.6,76.9,82.5,3,6,0,2,53.0,6.5,7,3,0,74.3,29,0,0,692,2,388,795,20,0,0,20,0,0,775,46,361,80,32,75,3,43,9,1,285,164,9.8
Damonte Smith,145315,DI,MIDDLE TN,12,0,1,,0,1,224,0,0,62.6,84.7,34.9,80.1,83.7,35.6,3,26,0,1,,25.6,11,0,3,0.0,0,4,0,1,0,0,576,574,14,461,5,94,0,2,288,288,0,30,32,8,0,33,0,0,0,
Dillion Williams,145331,S,FAU,11,9,0,57.1,0,0,165,0,0,55.1,59.5,44.5,60.3,67.1,70.3,0,2,0,0,56.0,15.1,11,2,2,107.7,8,0,0,216,3,275,586,10,0,0,10,0,317,576,9,302,40,18,53,2,14,2,1,115,75,14.4
Fatafehi Vailea II,145336,DI,N TEXAS,4,9,0,,0,1,251,0,0,60.0,61.8,81.3,54.4,63.3,79.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,155,155,39,105,0,11,0,0,53,102,0,4,7,0,0,1,0,0,0,
Sifa Leota,145338,LB,LA TECH,12,10,3,90.9,0,0,208,0,0,63.1,82.8,18.3,88.7,76.3,59.3,6,25,0,1,22.0,15.7,8,1,2,71.2,10,2,0,537,0,211,569,30,0,0,30,0,0,539,132,226,2,27,33,8,11,33,0,112,55,11.2
Tahj Ra-El,145366,S,PURDUE,12,31,0,65.6,0,1,273,1,0,51.3,61.8,0.0,59.8,79.4,73.5,0,2,0,0,37.0,13.7,19,2,5,92.3,21,0,0,279,7,366,754,9,0,0,9,0,349,745,7,381,110,20,89,2,32,2,0,273,158,13.0
Amorie Morrison,145369,ED,UAB,10,5,1,,0,1,321,0,0,73.2,58.9,45.3,55.3,59.4,57.6,3,4,0,0,,14.7,5,0,2,0.0,0,0,0,1,0,9,426,425,0,67,272,86,0,1,172,245,0,14,24,4,0,7,0,0,0,
Jason Henderson,145379,LB,DOMINION,1,0,0,100.0,0,0,263,0,0,65.9,64.9,77.4,55.6,63.1,51.8,0,0,0,0,6.0,28.6,2,0,0,91.7,1,0,0,54,0,17,55,0,0,0,0,0,0,55,3,35,1,3,5,1,1,0,0,6,2,6.0
Kris Trinidad,145380,ED,DOMINION,12,11,4,,0,1,263,0,0,65.9,76.2,70.6,65.3,80.5,66.5,3,21,0,0,,13.5,5,0,1,0.0,0,3,0,0,0,2,539,538,0,36,399,103,0,1,318,219,0,16,21,4,0,27,0,0,0,
Denzel Lowry,145381,DI,LOUISVILLE,12,8,0,,0,0,210,1,0,60.9,68.7,83.8,58.8,72.0,61.8,1,7,0,0,,6.7,1,0,0,0.0,0,0,0,0,0,0,330,329,101,222,0,6,0,1,170,160,0,5,6,2,0,8,0,0,0,
Wayne Matthews III,145382,LB,MICH STATE,12,29,0,77.8,0,0,223,0,0,62.0,73.8,88.0,55.6,85.4,80.9,1,3,0,1,59.0,8.1,7,0,0,108.4,28,0,0,542,4,362,699,43,1,0,42,0,4,656,43,294,105,27,50,3,36,4,2,301,264,10.8
Alonzo Ford Jr.,145383,DI,PENN STATE,12,1,0,,0,0,266,0,0,64.6,55.9,56.6,58.0,53.2,40.4,0,3,0,1,,25.0,2,0,1,0.0,0,0,0,0,0,0,308,308,62,242,0,4,0,0,137,171,0,5,5,0,0,3,0,0,0,
Chazz Wallace,145384,DI,NC STATE,12,1,0,,0,0,248,0,0,60.0,69.6,80.5,67.0,67.2,76.5,0,8,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,164,164,24,131,0,9,0,0,80,84,0,5,7,0,0,8,0,0,0,
Keyshawn Hunter,145385,DI,DELAWARE,12,6,0,,2,0,151,1,0,72.3,70.8,44.8,74.1,64.6,76.6,4,14,0,0,,4.0,1,0,3,0.0,0,3,0,1,0,1,400,399,293,102,0,4,0,1,232,167,0,18,18,4,0,21,0,0,0,
Peyton Stevenson,145394,S,RICE,12,10,0,73.9,0,0,275,0,0,59.2,59.7,88.3,57.5,59.6,68.6,0,1,0,1,43.0,13.0,6,1,0,118.3,17,0,0,178,3,281,541,17,0,0,17,0,185,524,11,249,157,11,30,3,23,1,3,183,93,10.8
Elroyal Morris III,145406,DI,RICE,8,2,0,,0,0,275,0,0,65.1,43.8,24.9,56.6,37.6,26.8,2,1,0,0,,33.3,2,0,1,0.0,0,0,0,0,0,0,114,114,76,38,0,0,0,0,58,56,0,0,2,0,0,3,0,0,0,
Marcus Williams,145407,S,RICE,12,10,0,68.1,0,1,275,0,0,63.1,72.9,48.1,56.3,91.7,77.6,0,0,0,0,84.0,10.8,9,2,1,127.8,32,0,0,166,1,351,635,3,0,0,3,0,235,632,3,281,230,22,64,4,47,0,4,458,316,14.3
Jalen Hargrove,145412,DI,UCLA,7,4,0,,0,0,324,0,0,,50.2,0.0,57.6,55.5,76.1,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,37,37,11,25,1,0,0,0,9,28,0,2,2,0,0,0,0,0,0,
Brendan Toles,145431,CB,SO MISS,6,1,0,0.0,0,0,296,0,0,68.5,69.6,76.2,,66.8,76.6,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,2,44,25,47,0,0,0,0,0,0,47,0,22,1,0,1,0,1,0,0,0,0,
T'sai McDaniel,145466,CB,UAB,12,2,0,58.1,0,0,321,0,0,59.3,61.1,84.4,57.9,64.5,54.0,0,0,0,1,41.0,18.4,7,0,1,94.6,18,0,0,67,70,157,353,6,0,0,6,0,0,347,2,194,210,13,29,0,31,0,2,268,119,14.9
Jimmori Robinson,145523,ED,W VIRGINIA,8,1,0,100.0,1,0,343,1,0,36.7,51.3,0.0,63.3,60.2,51.2,1,8,0,0,39.0,22.2,2,0,4,158.3,4,1,0,0,0,24,236,234,1,4,224,5,0,2,106,106,2,7,6,2,4,10,1,68,33,17.0
Ronald Triplette,145524,ED,GA TECH,10,3,0,,0,0,176,0,0,60.5,55.0,0.0,57.7,62.2,68.2,0,7,0,0,,14.3,2,0,4,0.0,0,1,0,0,0,1,217,215,0,24,168,23,0,2,114,102,0,7,9,2,0,8,0,0,0,
Trey Moore,145527,LB,TEXAS,12,11,3,86.4,0,0,311,1,0,50.6,65.7,60.3,71.5,73.2,68.1,6,18,0,0,27.0,15.4,6,0,1,119.5,19,3,0,230,1,181,486,203,0,0,203,0,0,283,120,185,52,17,22,3,22,27,1,199,82,10.5
BJ Wagner,145542,S,ARK STATE,1,0,0,100.0,0,0,113,0,0,32.1,38.3,67.7,,60.0,,0,0,0,0,31.0,,0,0,0,158.3,1,0,0,0,0,3,4,0,0,0,0,0,4,4,0,1,0,0,0,0,1,0,1,31,16,31.0
Cam Burden,145551,LB,MEMPHIS,3,1,0,,0,0,218,0,0,60.5,65.2,72.1,60.0,66.0,37.7,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,7,0,3,13,3,0,0,3,0,0,10,1,9,3,1,1,0,0,0,0,0,0,
Migo Jackson,145560,DI,NWESTERN,3,1,0,,0,0,256,0,0,,69.0,75.2,64.8,67.3,42.9,0,2,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,39,39,0,39,0,0,0,0,17,22,0,0,2,0,0,2,0,0,0,
Jairus Mack,145562,WR,W KENTUCKY,1,0,0,,0,0,346,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Xavier Williams,145579,S,CINCINNATI,12,12,0,60.0,0,1,138,0,0,61.6,71.6,0.0,59.8,86.5,77.3,0,1,0,0,27.0,8.9,4,1,1,85.0,6,0,0,185,0,109,251,2,0,0,2,0,30,249,1,141,34,11,29,0,10,1,0,79,21,13.2
Dontae Pollard,145609,S,TEMPLE,10,5,0,75.0,0,0,306,0,0,56.4,63.7,83.9,69.6,71.8,55.5,1,1,0,0,24.0,21.7,10,0,0,135.4,9,0,0,187,2,172,369,0,0,0,0,0,130,369,10,187,50,8,31,0,12,2,3,90,51,10.0
Darrian Lewis,145611,S,W VIRGINIA,12,14,0,83.3,0,2,343,0,0,52.8,59.4,86.7,61.2,71.2,56.1,2,0,0,2,41.0,19.4,18,0,2,126.0,30,0,0,203,5,276,522,8,0,0,8,0,209,514,7,239,97,17,61,1,36,2,5,371,164,12.4
Drew Hughes,145617,DI,BALL ST,12,12,1,,0,0,117,0,0,61.2,66.9,66.9,58.8,70.6,57.5,1,4,0,0,,14.3,5,0,1,0.0,0,3,0,2,0,1,502,500,88,401,3,8,0,2,255,246,0,15,18,0,0,8,0,0,0,
Joey Stemler,145618,LB,BALL ST,11,11,0,81.8,0,1,117,1,0,75.0,67.2,25.6,51.8,63.0,64.6,1,3,0,0,46.0,12.1,7,1,1,102.8,18,0,0,304,0,178,380,11,0,0,11,0,2,369,33,169,63,23,40,1,22,4,0,191,88,10.6
Jack Beebe,145620,LB,BALL ST,12,9,0,90.0,0,0,117,0,0,47.7,54.6,0.0,60.8,64.5,46.9,2,0,0,0,29.0,19.1,9,0,2,107.9,9,1,0,307,0,136,349,8,0,0,8,0,0,341,17,196,34,14,29,1,10,3,0,99,69,11.0
Jackson Wiegold,145624,LB,BALL ST,8,6,0,50.0,0,0,117,0,0,65.9,56.3,80.5,52.2,46.8,62.0,0,1,0,0,22.0,16.7,4,3,0,62.1,5,0,0,150,0,86,186,9,0,0,9,0,0,177,12,88,27,5,14,1,10,1,0,44,39,8.8
Vaughn Pemberton,145628,LB,BOSTON COL,1,0,0,,0,0,121,0,0,,36.2,63.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Thai Baldwin,145629,CB,CHARLOTTE,12,0,1,72.4,1,0,136,1,0,46.1,51.1,84.0,73.0,66.7,51.8,0,0,0,0,60.0,20.0,5,3,2,149.0,21,0,0,46,323,196,387,18,0,0,18,0,0,369,2,189,0,2,20,0,29,0,4,327,119,15.6
Dierre Kelly,145652,DI,BOWL GREEN,12,8,0,,0,0,122,0,0,,64.8,66.0,61.1,65.8,59.4,0,11,0,0,,11.1,3,0,1,0.0,0,0,0,1,0,0,472,471,17,352,28,74,0,1,221,251,0,13,16,3,0,11,0,0,0,
Cashius Howell,145655,ED,TEXAS A&M,13,9,3,55.6,0,1,312,0,0,55.2,81.2,28.4,90.3,73.6,79.6,2,27,0,0,34.0,11.1,3,1,5,115.5,5,12,0,5,1,61,591,570,0,0,570,0,0,21,299,231,14,21,15,3,9,41,1,65,31,13.0
Victor Vazquez,145656,CB,BOWL GREEN,5,0,0,50.0,0,0,122,0,0,56.4,50.3,76.2,56.0,48.0,76.4,0,1,0,0,6.0,0.0,0,0,0,56.3,1,0,0,2,0,10,21,0,0,0,0,0,3,21,2,9,16,1,1,0,2,1,0,6,1,6.0
Denver Warren,145660,DI,UAB,12,10,0,,0,0,321,0,0,63.6,60.1,62.8,64.0,56.2,71.5,1,4,0,0,,10.3,3,0,1,0.0,0,3,0,1,0,0,424,423,9,360,11,43,0,1,181,243,0,12,16,2,0,8,0,0,0,
Lawai'a Brown,145704,LB,C MICHIGAN,12,12,0,72.7,0,0,134,1,0,50.1,63.1,82.6,58.5,75.4,76.9,2,12,0,0,57.0,10.3,4,0,0,145.8,8,2,0,287,0,147,368,55,0,0,55,0,1,313,72,149,25,15,23,1,11,16,2,115,80,14.4
Isaiah Rogers,145706,DI,CINCINNATI,12,11,0,,0,0,138,0,0,60.0,63.3,85.4,59.1,64.4,70.3,1,4,0,0,,0.0,0,0,1,0.0,0,1,0,1,0,1,330,329,244,72,1,12,0,1,195,134,0,8,12,0,0,6,0,0,0,
Jonah Pace,145712,DI,IOWA,12,7,1,,0,0,192,0,0,60.4,64.2,84.7,72.3,55.5,25.3,4,12,0,0,,34.6,9,0,0,0.0,0,0,0,0,0,0,388,388,29,353,0,6,0,0,197,191,0,7,10,1,0,16,0,0,0,
Jonathan Decker,145715,DI,C MICHIGAN,12,8,0,,0,0,134,1,0,60.5,61.6,85.7,59.3,60.6,62.8,2,12,0,0,,13.3,4,0,0,0.0,0,0,0,2,0,0,447,445,116,290,2,37,0,2,225,222,0,12,18,3,0,14,0,0,0,
Dakota Cochran,145721,LB,C MICHIGAN,12,20,0,61.3,0,2,134,2,1,66.3,71.8,86.0,63.9,75.7,68.9,1,13,1,1,32.0,14.0,12,2,0,72.0,19,2,0,414,1,274,621,96,0,0,96,0,2,525,84,263,108,37,54,3,31,16,1,160,104,8.4
DJ Stepney,145727,S,AKRON,4,3,0,100.0,0,0,102,0,0,46.1,55.3,75.4,60.0,70.3,41.8,0,0,0,0,39.0,28.6,2,0,0,118.8,1,0,0,28,0,18,42,1,0,0,1,0,7,41,1,23,5,0,2,0,1,0,0,39,35,39.0
Michael Heldman,145731,ED,C MICHIGAN,12,7,0,,1,2,134,0,0,58.5,92.9,37.6,92.9,86.7,73.1,5,36,0,0,,16.2,6,0,3,0.0,0,12,0,16,0,1,544,528,1,1,421,105,0,16,306,237,0,29,24,5,0,53,0,0,0,
Elijah Rikard,145739,S,C MICHIGAN,12,5,0,88.2,0,0,134,0,0,57.5,59.3,86.1,63.1,60.9,47.1,1,1,0,1,48.0,21.8,12,0,2,111.0,15,0,0,181,0,236,440,4,0,0,4,0,200,436,5,199,55,8,38,1,17,2,1,201,112,13.4
Fernando Sanchez III,145741,ED,C MICHIGAN,6,8,0,,0,0,134,1,0,72.5,63.3,43.5,62.6,61.1,40.7,1,5,0,0,,28.6,6,0,1,0.0,0,1,0,2,1,1,185,182,0,0,181,1,0,3,103,81,0,6,7,0,0,7,0,0,0,
Caleb Spann,145742,S,C MICHIGAN,12,13,0,46.7,0,0,134,0,0,79.8,74.1,0.0,60.0,65.2,66.9,0,0,0,1,55.0,14.3,7,2,3,57.4,7,0,0,264,4,288,483,5,0,0,5,0,157,478,1,194,52,10,29,1,15,0,1,79,70,11.3
