player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cole Weaver,171295,WR,MIAMI OH,12,13.4,4,64.5,52.9,9,17,0,2.4,1,0.03,28,221,0,84.5,72.9,70.0,,70.8,0.0,0,1,33,0.0,0,342,3,44.6,40,95.6,327,19.0,65,85.0,62,0,81.0,277,534,97,2.4,13.4,1.63
Jahmal Edrine,145196,WR,VIRGINIA,12,11.0,7,62.9,41.2,7,17,1,2.5,1,0.18,25,335,0,84.7,72.9,67.0,62.1,66.9,0.0,0,2,37,0.3,1,370,4,49.0,39,96.2,356,5.1,19,79.0,62,1,94.9,351,484,134,3.4,12.4,1.36
Israel Polk,170122,WR,AKRON,12,13.9,1,53.2,36.4,4,11,0,17.5,7,0.0,25,102,1,39.0,35.4,62.9,,62.5,0.0,0,1,75,0.0,0,351,1,40.0,33,94.0,330,13.1,46,114.6,62,8,86.9,305,525,127,3.8,15.9,1.59
Anthony Brown-Stephens,175138,WR,TULANE,13,12.3,7,64.5,66.7,4,6,0,9.1,4,0.19,27,319,1,66.6,52.5,66.8,,67.7,0.0,0,0,54,0.0,0,287,3,49.6,40,94.8,272,30.0,86,100.3,62,2,69.7,200,501,172,4.3,12.5,1.84
Brock Spalding,157443,WR,E CAROLINA,12,10.0,4,66.1,45.5,5,11,0,4.7,2,0.3,24,156,1,84.9,44.0,71.7,,71.7,0.4,1,1,55,0.0,0,274,1,53.7,41,94.5,259,76.6,210,103.8,62,3,21.5,59,554,215,5.2,13.5,2.14
Carl Chester,162627,WR,SO MISS,12,17.6,0,49.2,50.0,11,22,0,3.2,1,0.16,22,296,0,80.5,72.0,63.8,,62.5,0.0,0,4,52,0.0,0,390,1,46.7,30,92.8,362,11.0,43,86.2,61,6,89.0,347,551,109,3.6,18.4,1.52
Zion Booker,177939,WR,TULSA,8,4.9,9,75.4,60.0,3,5,0,6.1,3,0.09,20,320,0,74.1,63.8,68.3,63.9,68.0,0.0,0,1,40,0.4,1,256,1,44.4,46,92.6,237,91.8,235,97.6,61,2,8.2,21,418,258,5.6,9.1,1.76
Raylen Sharpe,144255,WR,ARKANSAS,12,9.1,7,67.2,53.8,7,13,0,4.7,2,0.09,23,111,1,79.4,26.9,67.5,,67.0,0.3,1,2,58,0.0,0,338,0,47.2,41,93.5,316,92.9,314,101.3,61,3,6.8,23,592,258,6.3,14.4,1.87
Deuce Alexander,176077,WR,OLE MISS,13,11.9,8,67.2,66.7,10,15,1,4.7,2,0.28,24,226,0,78.1,77.3,75.2,,75.6,0.0,0,1,88,0.0,0,285,2,55.4,41,94.7,270,12.6,36,107.5,61,2,87.4,249,664,266,6.5,16.2,2.46
Terrance Carter Jr.,156742,TE,TEXAS TECH,11,6.5,21,71.7,50.0,6,12,0,8.5,4,0.24,24,315,0,66.6,73.8,81.9,63.9,82.2,35.4,102,2,50,13.2,38,288,3,47.3,43,84.0,242,51.4,148,112.5,60,5,10.1,29,530,319,7.4,12.3,2.19
Jekail Middlebrook,170487,HB,MIDDLE TN,11,3.2,5,66.7,12.5,1,8,0,4.8,2,-0.03,19,224,0,78.1,75.3,79.1,59.8,64.4,0.0,0,1,48,14.4,59,409,2,42.1,40,80.9,331,11.2,46,96.0,60,3,6.4,26,412,314,7.9,10.3,1.24
Tre' Brown,199057,WR,DOMINION,12,16.7,3,61.7,70.0,7,10,0,5.1,2,0.2,26,263,0,76.3,72.6,72.3,,76.0,0.0,0,2,98,0.0,0,285,6,48.1,37,94.0,268,7.0,20,113.9,60,4,93.0,265,751,218,5.9,20.3,2.8
Keelan Marion,147370,WR,MIAMI FL,13,9.5,9,73.3,36.4,4,11,0,8.3,4,0.29,28,220,0,67.5,76.4,69.3,,69.4,0.0,0,1,61,0.0,0,301,2,55.2,44,95.7,288,5.6,17,102.8,60,1,94.4,284,590,277,6.3,13.4,2.05
RaRa Thomas,146850,WR,TROY,12,13.3,4,54.2,61.5,8,13,0,13.5,5,-0.05,21,318,1,52.5,38.5,68.9,,71.9,0.8,2,2,75,0.0,0,251,1,39.0,32,97.6,245,12.4,31,95.5,59,5,86.9,218,483,162,5.1,15.1,1.97
Tre Richardson,200360,WR,VANDERBILT,12,14.6,7,67.8,25.0,2,8,0,7.0,3,0.4,24,333,0,70.9,77.0,75.1,,73.0,0.0,0,3,71,0.0,0,317,1,56.2,40,94.3,299,28.4,90,119.2,59,6,71.3,226,679,347,8.7,17.0,2.27
DJ Epps,163572,WR,TROY,12,9.9,4,69.5,58.3,7,12,0,2.4,1,-0.01,20,318,0,85.5,56.4,71.4,,70.0,0.0,0,4,48,0.0,0,313,1,42.4,41,96.5,302,16.3,51,91.3,59,5,83.7,262,444,187,4.6,10.8,1.47
Trebor Pena,123051,WR,PENN STATE,12,6.2,7,74.6,20.0,2,10,0,6.4,3,0.07,28,266,1,73.7,58.7,73.6,61.9,70.4,2.2,6,0,43,0.4,1,267,1,46.4,44,97.4,260,55.1,147,101.8,59,1,42.7,114,452,243,5.5,10.3,1.74
Terrill Davis,200355,WR,OKLA STATE,12,13.4,5,49.2,36.8,7,19,0,9.4,3,-0.2,18,262,0,64.3,71.7,62.1,89.7,60.4,0.0,0,1,41,0.6,2,346,1,38.8,29,94.8,328,13.6,47,62.3,59,0,85.8,297,373,144,5.0,12.9,1.14
Drayden Dickmann,173233,WR,RICE,12,8.9,5,62.7,41.7,5,12,1,5.1,2,-0.1,17,275,1,76.7,29.9,61.5,50.9,69.8,19.8,43,2,46,0.9,2,217,1,40.8,37,96.3,209,35.0,76,79.8,59,3,44.7,97,320,176,4.8,8.6,1.53
Wayne Harris,184076,WR,KENT STATE,12,9.8,10,61.0,25.0,2,8,1,5.3,2,-0.02,18,201,0,75.8,82.4,66.7,,69.5,0.0,0,0,42,0.0,0,267,1,37.4,36,96.3,257,79.8,213,86.2,59,1,19.9,53,391,142,3.9,10.9,1.52
David Amador II,174085,WR,UTSA,11,5.7,12,78.0,83.3,10,12,0,6.1,3,0.04,24,331,0,68.8,61.4,71.4,,71.4,0.7,2,1,45,0.0,0,295,1,47.6,46,91.5,270,63.1,186,113.7,59,4,35.9,106,446,265,5.8,9.7,1.65
Chase Sowell,157700,WR,IOWA STATE,12,14.2,12,54.2,63.6,7,11,0,15.8,6,0.03,23,193,0,44.5,72.0,65.6,62.1,66.5,0.0,0,2,52,0.4,1,280,5,44.5,32,94.3,264,35.7,100,79.8,59,2,64.3,180,501,139,4.3,15.7,1.9
Moussa Barry,166787,WR,W KENTUCKY,12,15.1,5,55.9,26.7,4,15,0,8.3,3,-0.06,18,346,2,67.1,21.8,59.7,,58.0,0.0,0,1,48,0.0,0,325,0,46.1,33,95.4,310,11.1,36,80.5,59,1,88.9,289,471,129,3.9,14.3,1.52
Dylan Wade,170208,TE,UCF,11,7.7,3,72.9,50.0,2,4,0,2.3,1,-0.02,23,323,0,85.5,73.2,68.5,49.4,78.0,54.1,152,1,83,10.3,29,281,3,45.1,43,87.5,246,36.7,103,120.9,59,5,7.5,21,523,323,7.5,12.2,2.13
Dane Key,157100,WR,NEBRASKA,12,12.4,5,59.3,53.8,7,13,0,7.9,3,0.17,24,238,0,68.7,72.6,66.0,,65.0,0.0,0,1,40,0.0,0,329,1,49.4,35,96.7,318,36.5,120,102.6,59,5,63.5,209,424,120,3.4,12.1,1.33
Miles Coleman,190604,WR,N TEXAS,10,8.3,6,69.0,66.7,2,3,0,7.0,3,0.22,22,251,0,71.5,80.2,76.6,,79.3,0.5,1,1,54,0.0,0,193,1,49.2,40,93.8,181,94.8,183,87.8,58,1,3.1,6,413,212,5.3,10.3,2.28
Vernell Brown III,200125,WR,FLORIDA,10,8.6,7,69.0,66.7,4,6,0,14.9,7,-0.19,22,163,1,46.4,63.9,65.1,,64.7,0.4,1,3,60,0.0,0,258,1,42.9,40,95.7,247,57.8,149,74.7,58,0,40.7,105,511,277,6.9,12.8,2.07
Christian Moss,144095,WR,KENNESAW,12,12.9,6,63.8,33.3,3,9,1,11.9,5,0.19,25,200,0,55.8,72.6,64.4,62.1,65.4,0.0,0,2,70,0.3,1,365,4,45.1,37,93.7,342,11.0,40,94.5,58,2,88.8,324,587,199,5.4,15.9,1.72
Dash Luke,155552,WR,MO STATE,11,10.8,2,62.1,53.8,7,13,0,5.3,2,0.08,23,230,0,76.2,82.7,68.3,74.2,69.5,0.3,1,4,44,0.6,2,352,3,45.2,36,93.2,328,93.5,329,76.1,58,3,5.7,20,471,174,4.8,13.1,1.44
Garrett Oakley,157772,TE,KANSAS ST,11,6.2,2,65.5,75.0,6,8,0,13.6,6,0.08,21,199,1,52.2,39.5,72.2,52.6,73.4,40.1,109,2,35,11.0,30,272,1,46.0,38,85.7,233,50.0,136,104.7,58,6,6.6,18,389,215,5.7,10.2,1.67
Joshua Long,204851,TE,E MICHIGAN,12,7.3,4,63.8,45.5,5,11,0,5.1,2,0.08,19,160,0,78.2,73.0,61.6,70.0,63.1,30.0,121,1,27,11.2,45,403,0,45.3,37,83.4,336,68.2,275,90.9,58,3,1.2,5,357,151,4.1,9.6,1.06
Nick Devereaux,157469,WR,E MICHIGAN,12,15.0,7,60.3,42.9,6,14,0,7.9,3,0.06,23,160,0,68.0,72.3,67.0,,67.5,0.0,0,3,45,0.0,0,334,1,44.3,35,92.5,309,5.4,18,107.0,58,7,94.6,316,510,104,3.0,14.6,1.65
Malik McClain,143886,WR,ARIZONA ST,12,15.5,3,37.9,33.3,5,15,1,21.4,6,0.03,15,110,0,32.4,70.7,50.9,63.9,51.4,0.0,0,2,36,0.2,1,449,5,42.5,22,94.2,423,8.2,37,46.5,58,0,91.5,411,378,116,5.3,17.2,0.89
Dezmen Roebuck,199530,WR,WASHINGTON,12,11.5,8,70.7,42.9,3,7,0,2.4,1,0.27,29,340,0,85.5,54.7,71.0,73.1,72.1,0.0,0,3,59,0.9,3,343,1,54.1,41,96.2,330,26.8,92,113.7,58,6,73.2,251,554,238,5.8,13.5,1.68
Dalton Stroman,147022,WR,APP STATE,12,16.1,3,55.2,47.4,9,19,0,15.8,6,-0.03,25,108,1,46.8,36.1,62.3,,63.1,0.0,0,1,72,0.0,0,389,1,42.9,32,95.4,371,8.0,31,105.0,58,4,92.0,358,572,159,5.0,17.9,1.54
Javon Tracy,158028,WR,MINNESOTA,12,12.4,12,60.3,33.3,6,18,0,5.4,2,0.03,18,225,0,75.1,72.7,70.0,,68.3,0.3,1,0,45,0.0,0,310,1,42.0,35,94.5,293,16.5,51,118.4,58,6,83.2,258,439,164,4.7,12.5,1.5
Tommy Maher,191062,WR,COLO STATE,12,8.9,5,56.1,36.4,4,11,0,11.1,4,-0.13,20,144,0,59.4,48.6,54.4,,57.7,0.0,0,5,35,0.0,0,367,0,40.7,32,95.1,349,91.6,336,38.5,57,0,8.2,30,358,135,4.2,11.2,1.03
Tailique Williams,123867,WR,W MICHIGAN,12,9.5,17,61.4,20.0,1,5,0,2.8,1,-0.12,15,347,0,82.7,75.6,69.4,,68.9,0.0,0,2,71,0.0,0,216,0,38.2,35,94.4,204,85.6,185,85.3,57,2,13.0,28,478,257,7.3,13.7,2.34
Cam'ron Lacy,170486,WR,MIDDLE TN,12,11.2,15,66.7,83.3,5,6,0,11.6,5,0.05,21,224,1,57.4,44.1,73.4,,73.6,0.4,1,1,68,0.0,0,227,2,42.4,38,92.5,210,93.4,212,108.0,57,3,6.2,14,549,265,7.0,14.4,2.61
Kyan Mason,190975,WR,AKRON,12,12.4,6,61.4,52.6,10,19,1,14.6,6,0.13,21,102,0,48.5,72.6,73.6,,75.2,0.0,0,1,62,0.0,0,198,1,43.5,35,96.5,191,97.0,192,111.8,57,5,3.0,6,501,167,4.8,14.3,2.62
Jyrin Johnson,141965,TE,BOWL GREEN,12,6.6,8,64.9,61.5,8,13,0,7.5,3,-0.05,23,122,0,69.1,72.6,67.9,71.3,69.8,28.3,79,1,38,1.8,5,279,2,41.3,37,94.6,264,55.6,155,94.6,57,2,16.1,45,466,271,7.3,12.6,1.77
Kobe Paysour,143974,WR,N CAROLINA,12,12.9,10,63.2,40.0,4,10,0,0.0,0,-0.04,22,245,1,90.8,31.8,65.9,,68.1,0.3,1,0,44,0.0,0,332,1,44.3,36,92.5,307,15.4,51,92.9,57,1,84.3,280,443,162,4.5,12.3,1.44
Yannick Smith,190425,WR,E CAROLINA,11,10.8,3,77.2,64.7,11,17,0,4.3,2,0.27,30,156,0,73.1,73.3,66.3,,66.6,0.3,1,0,59,0.0,0,356,3,51.2,44,93.8,334,5.1,18,138.3,57,5,94.7,337,583,155,3.5,13.3,1.75
Chris Barnes,190363,WR,WAKE,11,7.4,5,70.2,20.0,1,5,1,2.4,1,-0.01,17,339,1,85.2,30.5,76.9,,78.2,0.0,0,2,70,0.0,0,203,1,41.9,40,94.1,191,72.4,147,103.8,57,3,26.6,54,552,352,8.8,13.8,2.89
Eric Rivers,144279,WR,GA TECH,12,12.8,7,71.9,50.0,3,6,0,4.7,2,0.25,27,176,0,78.5,80.7,72.8,,72.2,0.0,0,1,68,0.0,0,293,1,53.2,41,96.2,282,27.0,79,100.5,57,1,73.0,214,547,208,5.1,13.3,1.94
Jaren Kanak,158070,TE,OKLAHOMA,13,7.5,8,77.2,60.0,3,5,3,2.2,1,-0.02,21,261,1,85.9,42.4,64.1,61.1,71.2,41.0,151,2,48,12.5,46,368,6,44.9,44,83.2,306,44.6,164,90.5,57,0,9.2,34,530,270,6.1,12.0,1.73
De'Zhaun Stribling,146508,WR,OLE MISS,13,8.3,10,75.4,46.2,6,13,1,2.3,1,0.29,26,226,0,85.9,73.3,74.7,61.0,73.4,0.9,3,0,75,0.3,1,338,3,55.2,43,92.9,314,16.3,55,144.8,57,6,82.5,279,612,335,7.8,14.2,1.95
Coy Eakin,157337,WR,TEXAS TECH,12,7.0,12,77.2,55.6,5,9,0,12.0,6,0.21,22,315,0,55.6,82.4,67.4,67.1,66.9,1.4,5,2,42,0.8,3,353,1,48.2,44,95.2,336,92.4,326,116.1,57,4,5.9,21,560,273,6.2,12.7,1.67
Ronnel Johnson,178430,WR,MO STATE,12,12.3,5,56.1,15.4,2,13,0,11.1,4,0.13,20,230,3,58.3,15.9,58.7,61.9,59.2,0.0,0,2,35,0.3,1,311,1,44.5,32,96.5,300,63.3,197,78.0,57,2,36.7,114,438,111,3.5,13.7,1.46
Caden High,196883,WR,STANFORD,12,8.9,9,66.1,25.0,1,4,0,0.0,0,-0.12,18,300,0,90.7,76.5,68.1,,69.8,1.1,3,1,34,0.0,0,269,3,40.9,37,95.5,257,88.5,238,86.5,56,1,10.4,28,414,169,4.6,11.2,1.61
Jacory Barney Jr.,183547,WR,NEBRASKA,12,7.7,6,76.8,50.0,2,4,0,6.5,3,0.1,23,238,1,73.2,50.3,68.8,,68.0,0.3,1,1,52,0.0,0,296,0,47.2,43,96.6,286,88.2,261,116.9,56,4,11.5,34,463,217,5.0,10.8,1.62
Anthony Eager,172306,WR,S ALABAMA,12,3.0,9,73.2,33.3,2,6,0,6.8,3,0.0,18,288,1,73.6,45.1,63.4,,62.6,0.0,0,2,48,0.0,0,293,0,43.7,41,89.8,263,63.1,185,79.6,56,1,35.8,105,342,336,8.2,8.3,1.3
Chris Reed,158502,WR,SM HOUSTON,12,15.4,3,53.6,53.3,8,15,0,11.8,4,-0.3,18,281,0,57.4,71.9,64.0,62.1,64.1,0.0,0,2,54,0.4,1,257,1,35.1,30,93.8,241,1.6,4,95.2,56,5,98.4,253,451,142,4.7,15.0,1.87
Kajiya Hollawayne,146386,WR,TEMPLE,12,11.3,1,69.6,63.6,7,11,0,4.9,2,0.16,25,306,1,77.3,39.5,63.1,,63.4,0.0,0,0,46,0.0,0,355,3,46.4,39,96.6,343,5.9,21,132.4,56,6,93.8,333,491,70,1.8,12.6,1.43
Zavion Thomas,163697,WR,LSU,12,7.7,7,71.4,40.0,4,10,0,4.8,2,0.05,22,211,0,78.5,71.5,66.3,66.8,68.3,0.0,0,1,62,0.6,2,329,2,44.3,40,91.8,302,19.8,65,113.5,56,4,78.4,258,478,259,6.5,12.0,1.58
Joseph Manjack IV,146413,WR,TCU,11,7.8,15,73.2,55.6,5,9,0,8.9,4,0.27,28,305,3,65.1,27.1,70.5,,74.3,0.8,2,0,51,0.0,0,245,3,54.5,41,94.3,231,81.6,200,121.8,56,3,17.6,43,549,286,7.0,13.4,2.38
